station_code,timestamp,entries,exits
Herald_Sq_34St,2021-01-23 17:00:00,2218,2101
Herald_Sq_34St,2021-01-23 18:00:00,2128,1933
Herald_Sq_34St,2021-01-23 19:00:00,1775,1675
Herald_Sq_34St,2021-01-23 20:00:00,1171,1147
Herald_Sq_34St,2021-01-23 21:00:00,558,497
Herald_Sq_34St,2021-01-23 22:00:00,281,261
Herald_Sq_34St,2021-01-23 23:00:00,249,253
Herald_Sq_34St,2021-01-24 00:00:00,245,214
Herald_Sq_34St,2021-01-24 01:00:00,257,220
Herald_Sq_34St,2021-01-24 02:00:00,280,253
Herald_Sq_34St,2021-01-24 03:00:00,271,268
Herald_Sq_34St,2021-01-24 04:00:00,310,264
Herald_Sq_34St,2021-01-24 05:00:00,449,368
Herald_Sq_34St,2021-01-24 06:00:00,1139,1123
Herald_Sq_34St,2021-01-24 07:00:00,1636,1569
Herald_Sq_34St,2021-01-24 08:00:00,1636,1543
Herald_Sq_34St,2021-01-24 09:00:00,1704,1421
Herald_Sq_34St,2021-01-24 10:00:00,1388,1147
Herald_Sq_34St,2021-01-24 11:00:00,874,841
Herald_Sq_34St,2021-01-24 12:00:00,672,642
Herald_Sq_34St,2021-01-24 13:00:00,565,557
Herald_Sq_34St,2021-01-24 14:00:00,759,748
Herald_Sq_34St,2021-01-24 15:00:00,959,856
Herald_Sq_34St,2021-01-24 16:00:00,1619,1384
Herald_Sq_34St,2021-01-24 17:00:00,1337,1223
Herald_Sq_34St,2021-01-24 18:00:00,1676,1540
Herald_Sq_34St,2021-01-24 19:00:00,1258,1240
Herald_Sq_34St,2021-01-24 20:00:00,1363,1209
Herald_Sq_34St,2021-01-24 21:00:00,608,604
Herald_Sq_34St,2021-01-24 22:00:00,361,372
Herald_Sq_34St,2021-01-24 23:00:00,237,207
Herald_Sq_34St,2021-01-25 00:00:00,383,350
Herald_Sq_34St,2021-01-25 01:00:00,381,370
Herald_Sq_34St,2021-01-25 02:00:00,438,419
Herald_Sq_34St,2021-01-25 03:00:00,413,406
Herald_Sq_34St,2021-01-25 04:00:00,553,512
Herald_Sq_34St,2021-01-25 05:00:00,1031,1000
Herald_Sq_34St,2021-01-25 06:00:00,1780,1660
Herald_Sq_34St,2021-01-25 07:00:00,2499,1836
Herald_Sq_34St,2021-01-25 08:00:00,2976,2734
Herald_Sq_34St,2021-01-25 09:00:00,3233,3080
Herald_Sq_34St,2021-01-25 10:00:00,2048,1721
Herald_Sq_34St,2021-01-25 11:00:00,1755,1536
Herald_Sq_34St,2021-01-25 12:00:00,1325,1266
Herald_Sq_34St,2021-01-25 13:00:00,957,815
Herald_Sq_34St,2021-01-25 14:00:00,1284,1027
Herald_Sq_34St,2021-01-25 15:00:00,1556,1475
Herald_Sq_34St,2021-01-25 16:00:00,2753,2896
Herald_Sq_34St,2021-01-25 17:00:00,3279,2841
Herald_Sq_34St,2021-01-25 18:00:00,3588,3291
Herald_Sq_34St,2021-01-25 19:00:00,2732,2853
Herald_Sq_34St,2021-01-25 20:00:00,2256,1921
Herald_Sq_34St,2021-01-25 21:00:00,872,797
Herald_Sq_34St,2021-01-25 22:00:00,880,747
Herald_Sq_34St,2021-01-25 23:00:00,453,379
Herald_Sq_34St,2021-01-26 00:00:00,451,388
Herald_Sq_34St,2021-01-26 01:00:00,417,370
Herald_Sq_34St,2021-01-26 02:00:00,404,349
Herald_Sq_34St,2021-01-26 03:00:00,477,395
Herald_Sq_34St,2021-01-26 04:00:00,465,474
Herald_Sq_34St,2021-01-26 05:00:00,673,669
Herald_Sq_34St,2021-01-26 06:00:00,1763,1697
Herald_Sq_34St,2021-01-26 07:00:00,2804,2666
Herald_Sq_34St,2021-01-26 08:00:00,3917,3975
Herald_Sq_34St,2021-01-26 09:00:00,3473,2759
Herald_Sq_34St,2021-01-26 10:00:00,2105,2305
Herald_Sq_34St,2021-01-26 11:00:00,1462,1213
Herald_Sq_34St,2021-01-26 12:00:00,995,865
Herald_Sq_34St,2021-01-26 13:00:00,1112,933
Herald_Sq_34St,2021-01-26 14:00:00,1092,1075
Herald_Sq_34St,2021-01-26 15:00:00,1735,1581
Herald_Sq_34St,2021-01-26 16:00:00,2210,2102
Herald_Sq_34St,2021-01-26 17:00:00,3121,2802
Herald_Sq_34St,2021-01-26 18:00:00,4135,4078
Herald_Sq_34St,2021-01-26 19:00:00,2660,2251
Herald_Sq_34St,2021-01-26 20:00:00,2569,2308
Herald_Sq_34St,2021-01-26 21:00:00,980,918
Herald_Sq_34St,2021-01-26 22:00:00,603,580
Herald_Sq_34St,2021-01-26 23:00:00,457,471
Herald_Sq_34St,2021-01-27 00:00:00,390,410
Herald_Sq_34St,2021-01-27 01:00:00,543,504
Herald_Sq_34St,2021-01-27 02:00:00,497,406
Herald_Sq_34St,2021-01-27 03:00:00,442,415
Herald_Sq_34St,2021-01-27 04:00:00,523,510
Herald_Sq_34St,2021-01-27 05:00:00,735,692
Herald_Sq_34St,2021-01-27 06:00:00,1924,1699
Herald_Sq_34St,2021-01-27 07:00:00,3604,3660
Herald_Sq_34St,2021-01-27 08:00:00,4310,4045
Herald_Sq_34St,2021-01-27 09:00:00,2864,2366
Herald_Sq_34St,2021-01-27 10:00:00,2076,1613
Herald_Sq_34St,2021-01-27 11:00:00,1482,1582
Herald_Sq_34St,2021-01-27 12:00:00,1439,1316
Herald_Sq_34St,2021-01-27 13:00:00,1051,952
Herald_Sq_34St,2021-01-27 14:00:00,1351,1016
Herald_Sq_34St,2021-01-27 15:00:00,1401,1247
Herald_Sq_34St,2021-01-27 16:00:00,2444,1964
Herald_Sq_34St,2021-01-27 17:00:00,3027,2946
Herald_Sq_34St,2021-01-27 18:00:00,4104,4040
Herald_Sq_34St,2021-01-27 19:00:00,3547,3333
Herald_Sq_34St,2021-01-27 20:00:00,2152,2098
Herald_Sq_34St,2021-01-27 21:00:00,883,838
Herald_Sq_34St,2021-01-27 22:00:00,678,603
Herald_Sq_34St,2021-01-27 23:00:00,597,462
Herald_Sq_34St,2021-01-28 00:00:00,502,553
Herald_Sq_34St,2021-01-28 01:00:00,550,543
Herald_Sq_34St,2021-01-28 02:00:00,535,490
Herald_Sq_34St,2021-01-28 03:00:00,389,387
Herald_Sq_34St,2021-01-28 04:00:00,521,431
Herald_Sq_34St,2021-01-28 05:00:00,773,679
Herald_Sq_34St,2021-01-28 06:00:00,2215,2067
Herald_Sq_34St,2021-01-28 07:00:00,3404,3238
Herald_Sq_34St,2021-01-28 08:00:00,3876,3434
Herald_Sq_34St,2021-01-28 09:00:00,3394,3435
Herald_Sq_34St,2021-01-28 10:00:00,2607,2427
Herald_Sq_34St,2021-01-28 11:00:00,1469,1234
Herald_Sq_34St,2021-01-28 12:00:00,1169,1216
Herald_Sq_34St,2021-01-28 13:00:00,1139,1039
Herald_Sq_34St,2021-01-28 14:00:00,981,812
Herald_Sq_34St,2021-01-28 15:00:00,1648,1518
Herald_Sq_34St,2021-01-28 16:00:00,2421,2140
Herald_Sq_34St,2021-01-28 17:00:00,3143,2734
Herald_Sq_34St,2021-01-28 18:00:00,3794,2936
Herald_Sq_34St,2021-01-28 19:00:00,2163,2072
Herald_Sq_34St,2021-01-28 20:00:00,2054,1864
Herald_Sq_34St,2021-01-28 21:00:00,1215,1098
Herald_Sq_34St,2021-01-28 22:00:00,673,685
Herald_Sq_34St,2021-01-28 23:00:00,543,495
Herald_Sq_34St,2021-01-29 00:00:00,483,450
Herald_Sq_34St,2021-01-29 01:00:00,419,420
Herald_Sq_34St,2021-01-29 02:00:00,507,507
Herald_Sq_34St,2021-01-29 03:00:00,521,438
Herald_Sq_34St,2021-01-29 04:00:00,455,443
Herald_Sq_34St,2021-01-29 05:00:00,811,875
Herald_Sq_34St,2021-01-29 06:00:00,1827,1791
Herald_Sq_34St,2021-01-29 07:00:00,2985,3130
Herald_Sq_34St,2021-01-29 08:00:00,4714,4307
Herald_Sq_34St,2021-01-29 09:00:00,3605,3173
Herald_Sq_34St,2021-01-29 10:00:00,2121,1829
Herald_Sq_34St,2021-01-29 11:00:00,1388,1414
Herald_Sq_34St,2021-01-29 12:00:00,1072,1095
Herald_Sq_34St,2021-01-29 13:00:00,1024,853
Herald_Sq_34St,2021-01-29 14:00:00,1331,1322
Herald_Sq_34St,2021-01-29 15:00:00,1537,1413
Herald_Sq_34St,2021-01-29 16:00:00,2278,2211
Herald_Sq_34St,2021-01-29 17:00:00,3022,2698
Herald_Sq_34St,2021-01-29 18:00:00,4251,3336
Herald_Sq_34St,2021-01-29 19:00:00,2327,2684
Herald_Sq_34St,2021-01-29 20:00:00,2481,2609
Herald_Sq_34St,2021-01-29 21:00:00,1255,1134
Herald_Sq_34St,2021-01-29 22:00:00,779,636
Herald_Sq_34St,2021-01-29 23:00:00,385,396
Herald_Sq_34St,2021-01-30 00:00:00,253,263
Herald_Sq_34St,2021-01-30 01:00:00,253,226
Herald_Sq_34St,2021-01-30 02:00:00,310,264
Herald_Sq_34St,2021-01-30 03:00:00,276,240
Herald_Sq_34St,2021-01-30 04:00:00,294,280
Herald_Sq_34St,2021-01-30 05:00:00,477,426
Herald_Sq_34St,2021-01-30 06:00:00,767,690
Herald_Sq_34St,2021-01-30 07:00:00,1363,1383
Herald_Sq_34St,2021-01-30 08:00:00,1891,1561
Herald_Sq_34St,2021-01-30 09:00:00,2132,2217
Herald_Sq_34St,2021-01-30 10:00:00,1360,1347
Herald_Sq_34St,2021-01-30 11:00:00,955,835
Herald_Sq_34St,2021-01-30 12:00:00,783,671
Herald_Sq_34St,2021-01-30 13:00:00,407,336
Herald_Sq_34St,2021-01-30 14:00:00,787,610
Herald_Sq_34St,2021-01-30 15:00:00,722,762
Herald_Sq_34St,2021-01-30 16:00:00,1386,1408
Herald_Sq_34St,2021-01-30 17:00:00,2154,1974
Herald_Sq_34St,2021-01-30 18:00:00,2390,1783
Herald_Sq_34St,2021-01-30 19:00:00,1711,1535
Herald_Sq_34St,2021-01-30 20:00:00,1155,1093
Herald_Sq_34St,2021-01-30 21:00:00,481,460
Herald_Sq_34St,2021-01-30 22:00:00,345,357
Herald_Sq_34St,2021-01-30 23:00:00,206,202
Herald_Sq_34St,2021-01-31 00:00:00,308,286
Herald_Sq_34St,2021-01-31 01:00:00,226,205
Herald_Sq_34St,2021-01-31 02:00:00,250,211
Herald_Sq_34St,2021-01-31 03:00:00,283,257
Herald_Sq_34St,2021-01-31 04:00:00,371,330
Herald_Sq_34St,2021-01-31 05:00:00,433,418
Herald_Sq_34St,2021-01-31 06:00:00,868,700
Herald_Sq_34St,2021-01-31 07:00:00,1714,1305
Herald_Sq_34St,2021-01-31 08:00:00,2127,1768
Herald_Sq_34St,2021-01-31 09:00:00,2347,2241
Herald_Sq_34St,2021-01-31 10:00:00,1114,1125
Herald_Sq_34St,2021-01-31 11:00:00,1019,846
Herald_Sq_34St,2021-01-31 12:00:00,623,601
Herald_Sq_34St,2021-01-31 13:00:00,671,657
Herald_Sq_34St,2021-01-31 14:00:00,566,451
Herald_Sq_34St,2021-01-31 15:00:00,918,834
Herald_Sq_34St,2021-01-31 16:00:00,1431,1622
Herald_Sq_34St,2021-01-31 17:00:00,1521,1371
Herald_Sq_34St,2021-01-31 18:00:00,1866,1422
Herald_Sq_34St,2021-01-31 19:00:00,1638,1285
Herald_Sq_34St,2021-01-31 20:00:00,1025,1013
Herald_Sq_34St,2021-01-31 21:00:00,652,658
Herald_Sq_34St,2021-01-31 22:00:00,396,366
Herald_Sq_34St,2021-01-31 23:00:00,304,250
Herald_Sq_34St,2021-02-01 00:00:00,589,459
Herald_Sq_34St,2021-02-01 01:00:00,429,425
Herald_Sq_34St,2021-02-01 02:00:00,363,383
Herald_Sq_34St,2021-02-01 03:00:00,510,470
Herald_Sq_34St,2021-02-01 04:00:00,415,384
Herald_Sq_34St,2021-02-01 05:00:00,1087,1079
Herald_Sq_34St,2021-02-01 06:00:00,1998,1677
Herald_Sq_34St,2021-02-01 07:00:00,2707,2308
Herald_Sq_34St,2021-02-01 08:00:00,4409,3854
Herald_Sq_34St,2021-02-01 09:00:00,2486,2317
Herald_Sq_34St,2021-02-01 10:00:00,2844,2662
Herald_Sq_34St,2021-02-01 11:00:00,1054,1131
Herald_Sq_34St,2021-02-01 12:00:00,1382,1147
Herald_Sq_34St,2021-02-01 13:00:00,1001,981
Herald_Sq_34St,2021-02-01 14:00:00,1143,1097
Herald_Sq_34St,2021-02-01 15:00:00,1214,1116
Herald_Sq_34St,2021-02-01 16:00:00,2232,2229
Herald_Sq_34St,2021-02-01 17:00:00,3355,3072
Herald_Sq_34St,2021-02-01 18:00:00,4755,5129
Herald_Sq_34St,2021-02-01 19:00:00,3480,3464
Herald_Sq_34St,2021-02-01 20:00:00,2286,1889
Herald_Sq_34St,2021-02-01 21:00:00,1066,971
Herald_Sq_34St,2021-02-01 22:00:00,582,519
Herald_Sq_34St,2021-02-01 23:00:00,646,652
Herald_Sq_34St,2021-02-02 00:00:00,401,368
Herald_Sq_34St,2021-02-02 01:00:00,430,397
Herald_Sq_34St,2021-02-02 02:00:00,515,460
Herald_Sq_34St,2021-02-02 03:00:00,594,585
Herald_Sq_34St,2021-02-02 04:00:00,373,374
Herald_Sq_34St,2021-02-02 05:00:00,910,675
Herald_Sq_34St,2021-02-02 06:00:00,1632,1592
Herald_Sq_34St,2021-02-02 07:00:00,2178,2168
Herald_Sq_34St,2021-02-02 08:00:00,3090,2810
Herald_Sq_34St,2021-02-02 09:00:00,3272,2959
Herald_Sq_34St,2021-02-02 10:00:00,2735,2345
Herald_Sq_34St,2021-02-02 11:00:00,1468,1193
Herald_Sq_34St,2021-02-02 12:00:00,1141,949
Herald_Sq_34St,2021-02-02 13:00:00,1248,1127
Herald_Sq_34St,2021-02-02 14:00:00,1356,1294
Herald_Sq_34St,2021-02-02 15:00:00,1601,1436
Herald_Sq_34St,2021-02-02 16:00:00,2716,2462
Herald_Sq_34St,2021-02-02 17:00:00,3724,3663
Herald_Sq_34St,2021-02-02 18:00:00,5054,4052
Herald_Sq_34St,2021-02-02 19:00:00,3260,3155
Herald_Sq_34St,2021-02-02 20:00:00,2727,2591
Herald_Sq_34St,2021-02-02 21:00:00,1338,1145
Herald_Sq_34St,2021-02-02 22:00:00,479,346
Herald_Sq_34St,2021-02-02 23:00:00,394,396
Herald_Sq_34St,2021-02-03 00:00:00,433,412
Herald_Sq_34St,2021-02-03 01:00:00,453,403
Herald_Sq_34St,2021-02-03 02:00:00,505,468
Herald_Sq_34St,2021-02-03 03:00:00,498,454
Herald_Sq_34St,2021-02-03 04:00:00,479,434
Herald_Sq_34St,2021-02-03 05:00:00,1180,964
Herald_Sq_34St,2021-02-03 06:00:00,2231,2177
Herald_Sq_34St,2021-02-03 07:00:00,3243,3167
Herald_Sq_34St,2021-02-03 08:00:00,3836,3202
Herald_Sq_34St,2021-02-03 09:00:00,1524,1504
Herald_Sq_34St,2021-02-03 10:00:00,2523,2502
Herald_Sq_34St,2021-02-03 11:00:00,1669,1383
Herald_Sq_34St,2021-02-03 12:00:00,1067,849
Herald_Sq_34St,2021-02-03 13:00:00,1276,1271
Herald_Sq_34St,2021-02-03 14:00:00,1322,1216
Herald_Sq_34St,2021-02-03 15:00:00,1596,1552
Herald_Sq_34St,2021-02-03 16:00:00,2859,2674
Herald_Sq_34St,2021-02-03 17:00:00,3312,3268
Herald_Sq_34St,2021-02-03 18:00:00,4161,3758
Herald_Sq_34St,2021-02-03 19:00:00,3157,2274
Herald_Sq_34St,2021-02-03 20:00:00,2353,2364
Herald_Sq_34St,2021-02-03 21:00:00,922,828
Herald_Sq_34St,2021-02-03 22:00:00,669,540
Herald_Sq_34St,2021-02-03 23:00:00,536,589
Herald_Sq_34St,2021-02-04 00:00:00,395,381
Herald_Sq_34St,2021-02-04 01:00:00,396,367
Herald_Sq_34St,2021-02-04 02:00:00,493,472
Herald_Sq_34St,2021-02-04 03:00:00,511,491
Herald_Sq_34St,2021-02-04 04:00:00,542,426
Herald_Sq_34St,2021-02-04 05:00:00,1049,925
Herald_Sq_34St,2021-02-04 06:00:00,1519,1431
Herald_Sq_34St,2021-02-04 07:00:00,3204,3343
Herald_Sq_34St,2021-02-04 08:00:00,4125,3803
Herald_Sq_34St,2021-02-04 09:00:00,3281,3328
Herald_Sq_34St,2021-02-04 10:00:00,2940,2446
Herald_Sq_34St,2021-02-04 11:00:00,1663,1509
Herald_Sq_34St,2021-02-04 12:00:00,1064,927
Herald_Sq_34St,2021-02-04 13:00:00,994,849
Herald_Sq_34St,2021-02-04 14:00:00,1244,1470
Herald_Sq_34St,2021-02-04 15:00:00,1823,1852
Herald_Sq_34St,2021-02-04 16:00:00,3339,3139
Herald_Sq_34St,2021-02-04 17:00:00,3012,3049
Herald_Sq_34St,2021-02-04 18:00:00,4898,4501
Herald_Sq_34St,2021-02-04 19:00:00,2938,2564
Herald_Sq_34St,2021-02-04 20:00:00,1899,1738
Herald_Sq_34St,2021-02-04 21:00:00,981,974
Herald_Sq_34St,2021-02-04 22:00:00,556,595
Herald_Sq_34St,2021-02-04 23:00:00,457,408
Herald_Sq_34St,2021-02-05 00:00:00,408,346
Herald_Sq_34St,2021-02-05 01:00:00,392,365
Herald_Sq_34St,2021-02-05 02:00:00,433,381
Herald_Sq_34St,2021-02-05 03:00:00,394,281
Herald_Sq_34St,2021-02-05 04:00:00,547,489
Herald_Sq_34St,2021-02-05 05:00:00,925,1000
Herald_Sq_34St,2021-02-05 06:00:00,1092,909
Herald_Sq_34St,2021-02-05 07:00:00,2202,1990
Herald_Sq_34St,2021-02-05 08:00:00,3032,3117
Herald_Sq_34St,2021-02-05 09:00:00,3207,3045
Herald_Sq_34St,2021-02-05 10:00:00,2137,2213
Herald_Sq_34St,2021-02-05 11:00:00,1828,1824
Herald_Sq_34St,2021-02-05 12:00:00,1075,1004
Herald_Sq_34St,2021-02-05 13:00:00,1179,1290
Herald_Sq_34St,2021-02-05 14:00:00,1133,992
Herald_Sq_34St,2021-02-05 15:00:00,1699,1465
Herald_Sq_34St,2021-02-05 16:00:00,2956,2471
Herald_Sq_34St,2021-02-05 17:00:00,2549,2295
Herald_Sq_34St,2021-02-05 18:00:00,3799,3470
Herald_Sq_34St,2021-02-05 19:00:00,2698,2444
Herald_Sq_34St,2021-02-05 20:00:00,2177,1867
Herald_Sq_34St,2021-02-05 21:00:00,1110,1122
Herald_Sq_34St,2021-02-05 22:00:00,745,702
Herald_Sq_34St,2021-02-05 23:00:00,434,399
Herald_Sq_34St,2021-02-06 00:00:00,193,210
Herald_Sq_34St,2021-02-06 01:00:00,259,230
Herald_Sq_34St,2021-02-06 02:00:00,278,286
Herald_Sq_34St,2021-02-06 03:00:00,264,254
Herald_Sq_34St,2021-02-06 04:00:00,403,364
Herald_Sq_34St,2021-02-06 05:00:00,509,526
Herald_Sq_34St,2021-02-06 06:00:00,1194,1171
Herald_Sq_34St,2021-02-06 07:00:00,1993,1904
Herald_Sq_34St,2021-02-06 08:00:00,2269,2176
Herald_Sq_34St,2021-02-06 09:00:00,1742,1591
Herald_Sq_34St,2021-02-06 10:00:00,1256,1287
Herald_Sq_34St,2021-02-06 11:00:00,759,686
Herald_Sq_34St,2021-02-06 12:00:00,797,770
Herald_Sq_34St,2021-02-06 13:00:00,670,645
Herald_Sq_34St,2021-02-06 14:00:00,696,600
Herald_Sq_34St,2021-02-06 15:00:00,854,804
Herald_Sq_34St,2021-02-06 16:00:00,1711,1419
Herald_Sq_34St,2021-02-06 17:00:00,1995,1710
Herald_Sq_34St,2021-02-06 18:00:00,2395,2121
Herald_Sq_34St,2021-02-06 19:00:00,2291,2158
Herald_Sq_34St,2021-02-06 20:00:00,1257,1105
Herald_Sq_34St,2021-02-06 21:00:00,695,602
Herald_Sq_34St,2021-02-06 22:00:00,385,346
Herald_Sq_34St,2021-02-06 23:00:00,274,246
Herald_Sq_34St,2021-02-07 00:00:00,215,171
Herald_Sq_34St,2021-02-07 01:00:00,262,261
Herald_Sq_34St,2021-02-07 02:00:00,246,211
Herald_Sq_34St,2021-02-07 03:00:00,227,215
Herald_Sq_34St,2021-02-07 04:00:00,294,251
Herald_Sq_34St,2021-02-07 05:00:00,479,438
Herald_Sq_34St,2021-02-07 06:00:00,855,844
Herald_Sq_34St,2021-02-07 07:00:00,1880,1709
Herald_Sq_34St,2021-02-07 08:00:00,2079,1773
Herald_Sq_34St,2021-02-07 09:00:00,1374,1314
Herald_Sq_34St,2021-02-07 10:00:00,1432,1218
Herald_Sq_34St,2021-02-07 11:00:00,953,862
Herald_Sq_34St,2021-02-07 12:00:00,651,523
Herald_Sq_34St,2021-02-07 13:00:00,656,650
Herald_Sq_34St,2021-02-07 14:00:00,524,566
Herald_Sq_34St,2021-02-07 15:00:00,969,764
Herald_Sq_34St,2021-02-07 16:00:00,2031,1647
Herald_Sq_34St,2021-02-07 17:00:00,2656,2165
Herald_Sq_34St,2021-02-07 18:00:00,2566,2447
Herald_Sq_34St,2021-02-07 19:00:00,2056,1891
Herald_Sq_34St,2021-02-07 20:00:00,1445,1353
Herald_Sq_34St,2021-02-07 21:00:00,711,680
Herald_Sq_34St,2021-02-07 22:00:00,366,350
Herald_Sq_34St,2021-02-07 23:00:00,248,213
Herald_Sq_34St,2021-02-08 00:00:00,537,538
Herald_Sq_34St,2021-02-08 01:00:00,503,545
Herald_Sq_34St,2021-02-08 02:00:00,445,394
Herald_Sq_34St,2021-02-08 03:00:00,398,338
Herald_Sq_34St,2021-02-08 04:00:00,501,474
Herald_Sq_34St,2021-02-08 05:00:00,1051,848
Herald_Sq_34St,2021-02-08 06:00:00,2301,2120
Herald_Sq_34St,2021-02-08 07:00:00,3003,3020
Herald_Sq_34St,2021-02-08 08:00:00,3797,3668
Herald_Sq_34St,2021-02-08 09:00:00,3613,3638
Herald_Sq_34St,2021-02-08 10:00:00,2430,2156
Herald_Sq_34St,2021-02-08 11:00:00,1472,1299
Herald_Sq_34St,2021-02-08 12:00:00,1266,1146
Herald_Sq_34St,2021-02-08 13:00:00,1224,1172
Herald_Sq_34St,2021-02-08 14:00:00,1084,1028
Herald_Sq_34St,2021-02-08 15:00:00,1752,1576
Herald_Sq_34St,2021-02-08 16:00:00,2451,2124
Herald_Sq_34St,2021-02-08 17:00:00,3587,3394
Herald_Sq_34St,2021-02-08 18:00:00,4610,4264
Herald_Sq_34St,2021-02-08 19:00:00,2717,2739
Herald_Sq_34St,2021-02-08 20:00:00,2078,1957
Herald_Sq_34St,2021-02-08 21:00:00,1274,1240
Herald_Sq_34St,2021-02-08 22:00:00,852,727
Herald_Sq_34St,2021-02-08 23:00:00,578,515
Herald_Sq_34St,2021-02-09 00:00:00,373,348
Herald_Sq_34St,2021-02-09 01:00:00,343,312
Herald_Sq_34St,2021-02-09 02:00:00,451,445
Herald_Sq_34St,2021-02-09 03:00:00,347,303
Herald_Sq_34St,2021-02-09 04:00:00,578,599
Herald_Sq_34St,2021-02-09 05:00:00,740,850
Herald_Sq_34St,2021-02-09 06:00:00,2356,2030
Herald_Sq_34St,2021-02-09 07:00:00,3370,2802
Herald_Sq_34St,2021-02-09 08:00:00,3978,3850
Herald_Sq_34St,2021-02-09 09:00:00,3415,3153
Herald_Sq_34St,2021-02-09 10:00:00,2222,2175
Herald_Sq_34St,2021-02-09 11:00:00,1486,1234
Herald_Sq_34St,2021-02-09 12:00:00,1168,1017
Herald_Sq_34St,2021-02-09 13:00:00,1114,992
Herald_Sq_34St,2021-02-09 14:00:00,1145,1081
Herald_Sq_34St,2021-02-09 15:00:00,1587,1404
Herald_Sq_34St,2021-02-09 16:00:00,3097,3063
Herald_Sq_34St,2021-02-09 17:00:00,3259,3213
Herald_Sq_34St,2021-02-09 18:00:00,3947,3442
Herald_Sq_34St,2021-02-09 19:00:00,3509,2948
Herald_Sq_34St,2021-02-09 20:00:00,2061,1551
Herald_Sq_34St,2021-02-09 21:00:00,1110,1154
Herald_Sq_34St,2021-02-09 22:00:00,560,525
Herald_Sq_34St,2021-02-09 23:00:00,367,312
Herald_Sq_34St,2021-02-10 00:00:00,524,444
Herald_Sq_34St,2021-02-10 01:00:00,477,486
Herald_Sq_34St,2021-02-10 02:00:00,492,412
Herald_Sq_34St,2021-02-10 03:00:00,495,481
Herald_Sq_34St,2021-02-10 04:00:00,616,571
Herald_Sq_34St,2021-02-10 05:00:00,817,756
Herald_Sq_34St,2021-02-10 06:00:00,2077,2019
Herald_Sq_34St,2021-02-10 07:00:00,3418,3025
Herald_Sq_34St,2021-02-10 08:00:00,4948,4676
Herald_Sq_34St,2021-02-10 09:00:00,3024,2854
Herald_Sq_34St,2021-02-10 10:00:00,2455,2278
Herald_Sq_34St,2021-02-10 11:00:00,1513,1300
Herald_Sq_34St,2021-02-10 12:00:00,1226,1220
Herald_Sq_34St,2021-02-10 13:00:00,869,857
Herald_Sq_34St,2021-02-10 14:00:00,1513,1503
Herald_Sq_34St,2021-02-10 15:00:00,1413,1206
Herald_Sq_34St,2021-02-10 16:00:00,2520,2659
Herald_Sq_34St,2021-02-10 17:00:00,4532,4006
Herald_Sq_34St,2021-02-10 18:00:00,3865,3473
Herald_Sq_34St,2021-02-10 19:00:00,3803,3280
Herald_Sq_34St,2021-02-10 20:00:00,2036,1912
Herald_Sq_34St,2021-02-10 21:00:00,1122,1069
Herald_Sq_34St,2021-02-10 22:00:00,678,577
Herald_Sq_34St,2021-02-10 23:00:00,612,583
Herald_Sq_34St,2021-02-11 00:00:00,546,506
Herald_Sq_34St,2021-02-11 01:00:00,310,301
Herald_Sq_34St,2021-02-11 02:00:00,436,414
Herald_Sq_34St,2021-02-11 03:00:00,295,274
Herald_Sq_34St,2021-02-11 04:00:00,546,502
Herald_Sq_34St,2021-02-11 05:00:00,921,906
Herald_Sq_34St,2021-02-11 06:00:00,2063,1605
Herald_Sq_34St,2021-02-11 07:00:00,3106,2994
Herald_Sq_34St,2021-02-11 08:00:00,2840,2631
Herald_Sq_34St,2021-02-11 09:00:00,3423,2979
Herald_Sq_34St,2021-02-11 10:00:00,2901,2391
Herald_Sq_34St,2021-02-11 11:00:00,1248,1429
Herald_Sq_34St,2021-02-11 12:00:00,1040,961
Herald_Sq_34St,2021-02-11 13:00:00,1036,881
Herald_Sq_34St,2021-02-11 14:00:00,1455,1406
Herald_Sq_34St,2021-02-11 15:00:00,1067,1010
Herald_Sq_34St,2021-02-11 16:00:00,2731,2972
Herald_Sq_34St,2021-02-11 17:00:00,3814,3413
Herald_Sq_34St,2021-02-11 18:00:00,2864,3218
Herald_Sq_34St,2021-02-11 19:00:00,2484,2297
Herald_Sq_34St,2021-02-11 20:00:00,1991,1848
Herald_Sq_34St,2021-02-11 21:00:00,1107,1155
Herald_Sq_34St,2021-02-11 22:00:00,543,509
Herald_Sq_34St,2021-02-11 23:00:00,510,519
Herald_Sq_34St,2021-02-12 00:00:00,419,352
Herald_Sq_34St,2021-02-12 01:00:00,474,420
Herald_Sq_34St,2021-02-12 02:00:00,495,467
Herald_Sq_34St,2021-02-12 03:00:00,594,504
Herald_Sq_34St,2021-02-12 04:00:00,531,530
Herald_Sq_34St,2021-02-12 05:00:00,996,833
Herald_Sq_34St,2021-02-12 06:00:00,1935,1669
Herald_Sq_34St,2021-02-12 07:00:00,3181,2621
Herald_Sq_34St,2021-02-12 08:00:00,3101,3158
Herald_Sq_34St,2021-02-12 09:00:00,2907,2870
Herald_Sq_34St,2021-02-12 10:00:00,3260,2588
Herald_Sq_34St,2021-02-12 11:00:00,1348,1215
Herald_Sq_34St,2021-02-12 12:00:00,1258,1238
Herald_Sq_34St,2021-02-12 13:00:00,1236,1111
Herald_Sq_34St,2021-02-12 14:00:00,1136,1062
Herald_Sq_34St,2021-02-12 15:00:00,2104,1855
