_id,BUSINESS DATE,STATION,00:00 Hrs To     01:00 Hrs,01:00 Hrs To     02:00 Hrs,02:00 Hrs To     03:00 Hrs,03:00 Hrs To     04:00 Hrs,04:00 Hrs To     05:00 Hrs,05:00 Hrs To     06:00 Hrs,06:00 Hrs To     07:00 Hrs,07:00 Hrs To     08:00 Hrs,08:00 Hrs To     09:00 Hrs,09:00 Hrs To     10:00 Hrs,10:00 Hrs To     11:00 Hrs,11:00 Hrs To     12:00 Hrs,12:00 Hrs To     13:00 Hrs,13:00 Hrs To     14:00 Hrs,14:00 Hrs To     15:00 Hrs,15:00 Hrs To     16:00 Hrs,16:00 Hrs To     17:00 Hrs,17:00 Hrs To     18:00 Hrs,18:00 Hrs To     19:00 Hrs,19:00 Hrs To     20:00 Hrs,20:00 Hrs To     21:00 Hrs,21:00 Hrs To     22:00 Hrs,22:00 Hrs To     23:00 Hrs,23:00 Hrs To Last train,TOTAL
923,2025-08-13,230-Manjunatha Nagar,0,0,0,0,0,16,25,107,211,167,109,57,44,41,25,28,44,28,86,94,37,24,16,0,1159
924,2025-08-13,231-Chikkabidarakallu,0,0,0,0,4,35,104,388,828,905,475,282,227,128,127,137,146,158,169,210,100,45,48,3,4519
925,2025-08-13,232-Madavara,0,0,0,0,2,47,171,514,1061,1072,631,441,362,305,259,260,287,361,509,465,261,138,89,0,7235
926,2025-08-13,31-Ragigudda,0,0,0,0,0,0,15,53,135,165,121,135,166,134,236,169,220,245,290,240,140,101,60,4,2629
927,2025-08-13,32-Jayadeva Hospital,0,0,0,0,0,0,28,98,232,280,252,223,235,288,341,393,424,613,855,674,306,174,71,10,5497
928,2025-08-13,33-BTM Layout,0,0,0,0,0,1,20,137,412,393,337,248,201,153,171,191,206,257,301,299,244,191,74,12,3848
929,2025-08-13,34-Central Silk Board,0,0,0,0,0,0,18,112,293,322,269,221,178,192,220,302,392,603,697,683,520,263,161,24,5470
930,2025-08-13,35-Bommanahalli,0,0,0,0,0,2,37,151,365,378,334,266,213,189,212,187,274,343,436,488,299,157,93,15,4439
931,2025-08-13,36-Hongasandra,0,0,0,0,0,1,13,83,193,195,143,163,135,136,166,188,221,271,451,378,238,131,40,0,3146
932,2025-08-13,37-Kudlu Gate,0,0,0,0,0,0,29,131,288,298,231,198,139,184,173,171,267,293,479,452,254,112,58,0,3757
933,2025-08-13,38-Singasandra,0,0,0,0,0,0,16,77,142,139,64,97,70,64,81,63,76,103,111,72,63,46,19,0,1303
934,2025-08-13,39-Hosa Road,0,0,0,0,0,0,40,176,390,431,290,269,207,153,122,148,172,202,263,184,159,86,31,0,3323
935,2025-08-13,310-Beratena Agrahara,0,0,0,0,0,0,7,23,44,66,52,26,21,24,31,28,39,83,92,74,41,11,7,0,669
936,2025-08-13,311-Electronic City,0,0,0,0,0,0,24,87,205,210,164,150,205,264,241,180,319,389,324,268,199,165,74,9,3477
937,2025-08-13,312-Infosys Foundation Konappana Agrahara,0,0,0,0,0,1,76,197,334,335,298,265,320,310,415,483,710,878,826,584,399,237,118,8,6794
938,2025-08-13,313-Huskur Road,0,0,0,0,0,0,21,79,174,129,138,117,94,71,84,116,183,228,226,171,102,55,25,0,2013
939,2025-08-13,314-Biocon Hebbagodi,0,0,0,0,0,0,13,39,102,126,109,75,100,90,103,117,112,144,191,113,74,42,12,0,1562
940,2025-08-13,315-Delta Electronics Bommasandra,0,0,0,0,0,0,79,226,424,476,424,385,325,278,347,424,457,602,710,603,392,143,47,0,6342
941,2025-08-14,11-Baiyappanahalli,0,0,0,0,19,135,278,811,2068,2757,1466,727,574,553,406,473,781,1007,1190,950,742,504,223,31,15695
942,2025-08-14,12-SV Road,0,0,0,0,6,68,129,371,695,845,541,415,365,447,491,623,1046,1363,1201,1073,742,367,234,33,11055
943,2025-08-14,13-Indiranagar,0,0,0,0,12,115,218,654,1297,1925,1440,956,909,1018,1105,1295,2012,2685,3834,3326,2142,1313,729,110,27095
944,2025-08-14,14-Halasuru,0,0,0,0,1,110,224,541,1090,1545,886,586,408,360,480,436,552,691,887,796,653,464,218,23,10951
945,2025-08-14,15-Trinity,0,0,0,0,1,36,54,156,321,341,374,283,352,489,533,641,1013,2187,3594,2613,1222,541,287,36,15074
946,2025-08-14,16-MG Road,0,0,0,0,0,20,59,128,345,460,374,635,1009,1142,1376,1483,1849,2828,3660,3155,2031,1370,914,280,23118
947,2025-08-14,17-Cubbon Park,0,0,0,0,3,17,77,226,404,490,459,378,523,663,808,955,1287,2378,3123,2078,900,537,274,50,15630
948,2025-08-14,18-Vidhana Soudha,0,0,0,0,0,10,48,105,231,287,445,536,608,863,823,933,1207,2946,2626,1496,667,341,151,24,14347
949,2025-08-14,19-Sir.M. Visveshwaraya,0,0,0,0,0,10,47,131,244,375,454,813,1119,1045,1027,1105,1422,2212,2390,1242,853,405,253,28,15175
950,2025-08-14,110-Kempegowda,0,0,0,0,160,699,1016,1525,2099,2543,1787,1713,1611,1814,1759,1716,2316,2502,2819,3230,2684,2203,1723,799,36718
951,2025-08-14,111-Bangalore City Station,0,0,0,0,57,376,575,773,1171,1358,1063,606,593,509,453,379,366,717,638,576,475,714,389,57,11845
952,2025-08-14,112-Magadi Road,0,0,0,0,8,81,177,517,1087,1592,1282,499,359,379,457,244,303,379,482,405,248,182,147,13,8841
953,2025-08-14,113-Hosahalli,0,0,0,0,3,81,185,704,1657,2113,1671,710,573,544,360,396,405,542,559,601,426,305,156,24,12015
954,2025-08-14,114-Vijayanagar,0,0,0,0,8,118,228,787,1910,2604,1578,788,543,524,508,439,502,541,591,658,637,398,287,29,13678
955,2025-08-14,115-Attiguppe,0,0,0,0,4,76,188,615,1549,1897,1196,543,402,378,322,370,364,375,400,441,359,280,173,18,9950
956,2025-08-14,116-Deepanjali Nagar,0,0,0,0,13,51,119,317,591,800,516,263,211,204,169,152,228,239,245,288,253,253,150,21,5083
957,2025-08-14,117-Mysuru Road,0,0,0,0,8,29,143,432,1156,1534,856,379,279,336,283,310,403,421,375,354,321,215,144,13,7991
958,2025-08-14,118-Nayandahalli,0,0,0,0,1,10,30,116,250,276,176,132,136,97,98,125,115,159,219,218,172,116,100,13,2559
959,2025-08-14,119-Rajarajeshwari Nagar,0,0,0,0,3,51,147,378,859,1088,548,421,289,326,252,253,369,360,378,347,286,215,147,10,6727
960,2025-08-14,120-Jnanabharathi,0,0,0,0,4,33,105,322,681,954,610,302,272,248,207,171,265,243,220,174,159,95,61,4,5130
961,2025-08-14,121-Pattangere,0,0,0,0,0,53,96,253,571,721,408,348,445,600,377,404,783,1101,615,402,231,189,96,5,7698
962,2025-08-14,122-Kengeri Bus Terminal,1,0,0,0,5,62,133,509,830,930,566,460,385,458,359,395,429,494,464,539,452,339,153,13,7976
963,2025-08-14,123-Kengeri,0,0,0,0,0,29,82,359,806,892,489,315,246,199,177,212,252,315,490,424,304,217,124,4,5936
964,2025-08-14,124-Challaghatta,0,0,0,0,5,44,104,249,619,650,386,403,360,416,397,460,792,987,940,760,374,214,90,0,8250
965,2025-08-14,125-Benniganahalli,3,0,0,0,39,225,520,1420,2933,3693,2956,1772,1501,1335,1198,1295,1635,2009,2619,2421,2004,1438,887,91,31994
966,2025-08-14,126-Krishnarajapura,2,0,0,0,23,240,410,1009,2008,2654,1575,1196,858,997,1007,945,1550,1801,1807,1829,1575,1086,624,55,23251
967,2025-08-14,127-Singayyanapalya,2,0,0,0,9,74,118,279,627,901,621,372,334,314,347,405,533,800,973,985,688,641,435,37,9495
968,2025-08-14,128-Garudacharpalya,0,0,0,0,11,47,139,273,513,574,355,281,367,327,330,477,883,1228,1344,1193,638,391,308,24,9703
969,2025-08-14,129-Hoodi,5,0,0,0,2,81,124,289,698,782,508,350,333,346,296,342,521,802,896,792,666,457,258,9,8557
970,2025-08-14,130-Seetharampalya,0,0,0,0,0,103,91,207,506,553,417,278,318,388,507,669,1236,1533,1636,1232,843,660,319,10,11506
971,2025-08-14,131-Kundalahalli,0,0,0,0,0,64,93,132,307,325,286,279,271,443,585,900,1416,1629,1570,1022,831,547,260,10,10970
972,2025-08-14,132-Nallur Halli,0,0,0,0,0,47,90,153,323,368,287,266,381,485,529,794,1429,1456,1628,1220,707,469,167,11,10810
973,2025-08-14,133-Sri Sathya Sai Hospital,6,0,0,0,1,27,60,77,137,151,274,381,487,518,591,838,1615,1775,1927,1196,719,356,142,14,11292
974,2025-08-14,134-Pattandur Agrahara,1,0,0,0,3,43,90,151,245,257,330,411,486,694,783,1198,1933,2288,2260,1785,1093,800,408,34,15293
975,2025-08-14,135-Kadugodi Tree Park,2,0,0,0,20,135,260,500,1687,2137,1630,1063,622,676,521,578,663,771,900,1048,1020,811,309,5,15358
976,2025-08-14,136-Hopefarm Channasandra,0,0,0,0,3,17,41,124,395,569,292,144,121,124,106,114,188,172,268,244,170,97,37,4,3230
977,2025-08-14,137-Whitefield (Kadugodi),0,0,0,0,8,67,338,769,1408,1594,920,677,432,455,379,326,343,395,482,487,335,263,96,0,9774
978,2025-08-14,21-Nagasandra,0,0,0,0,6,63,196,665,1582,1566,899,480,454,445,487,478,758,845,1014,871,747,477,206,8,12247
979,2025-08-14,22-Dasarahalli,0,0,0,0,0,150,270,802,1808,1937,1112,679,637,542,547,526,514,773,820,906,924,508,261,14,13730
980,2025-08-14,23-Jalahalli,0,0,0,0,0,79,181,460,852,991,678,447,438,513,439,397,497,745,982,918,583,427,234,21,9882
981,2025-08-14,24-Peenya Industry,0,0,0,0,0,14,45,152,291,309,196,90,100,120,92,107,147,345,384,197,108,59,35,1,2792
982,2025-08-14,25-Peenya,0,0,0,0,1,27,69,226,562,627,435,209,215,167,162,140,208,446,480,395,213,139,81,12,4814
983,2025-08-14,26-Yeshwanthpur Industry,0,0,0,0,4,68,122,294,619,707,481,393,334,353,336,330,434,687,1122,871,561,377,206,37,8336
984,2025-08-14,27-Yeshwanthpur,0,0,0,0,83,434,629,1128,1149,1135,1284,534,663,361,769,493,548,741,816,1032,1140,937,327,73,14276
985,2025-08-14,28-Sandal Soap Factory,0,0,0,0,3,39,113,311,555,626,546,461,456,612,644,660,881,1182,1604,1360,884,651,562,85,12235
986,2025-08-14,29-Mahalakshmi,0,0,0,0,4,48,156,448,1090,1351,887,552,544,506,486,437,365,608,763,660,555,342,143,19,9964
987,2025-08-14,210-Rajajinagar,0,0,0,0,11,71,192,600,1362,1804,1052,790,631,620,632,585,609,839,973,925,638,460,229,49,13072
988,2025-08-14,211-Kuvempu Road,0,0,0,0,0,45,92,341,836,1077,639,357,306,263,289,243,271,305,333,377,274,232,100,28,6408
989,2025-08-14,212-Srirampura,0,0,0,0,2,46,107,349,767,1084,656,353,293,311,275,301,288,363,456,449,303,226,91,13,6733
990,2025-08-14,213-Mantri Square Sampige Road,0,0,0,0,7,41,135,402,912,1331,995,787,770,1151,1028,1016,1351,1547,1871,2094,1332,912,730,93,18505
991,2025-08-14,215-Chickpete,0,0,0,0,0,10,70,199,342,431,323,399,556,990,1161,1248,1286,1334,1433,1558,1469,813,190,32,13844
992,2025-08-14,216-KR Market,0,0,0,0,1,81,139,257,454,539,445,469,601,623,779,797,1054,1072,1009,1034,854,466,192,31,10897
993,2025-08-14,217-National College,0,0,0,0,0,37,120,410,878,1066,869,769,785,972,1063,1099,1076,1082,1257,1172,761,532,216,21,14185
994,2025-08-14,218-Lalbagh,0,0,0,0,3,19,48,140,300,324,267,350,451,690,788,796,924,1357,1438,1284,517,284,115,22,10117
995,2025-08-14,219-South End Circle,0,0,0,0,6,24,71,171,399,404,415,484,502,512,506,533,753,804,1249,1022,556,388,178,16,8993
996,2025-08-14,220-Jayanagar,0,0,0,0,5,47,119,292,698,775,646,930,893,927,1273,1024,1180,1387,1683,1671,1104,750,394,36,15834
997,2025-08-14,221-RV Road,0,0,0,0,2,40,112,271,689,818,604,537,520,615,571,646,765,905,1356,1072,874,581,285,56,11319
998,2025-08-14,222-Banashankarl,1,0,0,0,0,82,171,447,978,1303,925,678,677,813,686,609,895,1126,1239,1416,949,744,368,45,14152
999,2025-08-14,223-JP Nagar,0,0,0,0,6,88,161,490,1296,1552,943,493,445,586,465,490,625,876,1104,1073,771,674,325,29,12492
1000,2025-08-14,224-Puttenahalli,0,0,0,0,0,59,171,574,1571,1836,1003,651,475,507,613,464,457,629,717,722,499,414,210,16,11588
1001,2025-08-14,225-Konanakunte Cross,0,0,0,0,6,93,178,612,1410,1733,1068,697,728,709,707,707,927,791,948,1130,912,726,530,34,14646
1002,2025-08-14,226-Doddakallasandra,0,0,0,0,3,37,95,383,816,984,485,316,243,237,198,265,253,322,415,368,218,186,57,3,5884
1003,2025-08-14,227-Vajarahalli,0,0,0,0,6,43,105,393,808,862,480,341,323,301,226,312,282,344,344,381,240,209,90,5,6095
1004,2025-08-14,228-Thalghattapura,0,0,0,0,4,22,57,194,460,514,284,199,198,152,122,126,191,167,150,152,116,83,49,0,3240
1005,2025-08-14,229-Silk Institute,0,0,0,0,7,47,113,387,857,902,578,478,403,384,453,421,726,673,670,571,341,166,49,0,8226
1006,2025-08-14,230-Manjunatha Nagar,0,0,0,0,1,19,40,106,205,146,107,70,59,52,47,47,54,55,136,98,154,77,41,0,1514
1007,2025-08-14,231-Chikkabidarakallu,0,0,0,0,8,54,103,369,745,841,411,255,188,165,131,154,135,192,321,204,192,101,97,1,4667
1008,2025-08-14,232-Madavara,0,0,0,0,6,62,169,436,993,979,580,388,346,311,332,278,383,510,667,550,339,170,143,0,7642
1009,2025-08-14,31-Ragigudda,0,0,0,0,0,0,8,55,134,171,135,182,217,208,248,361,310,252,363,337,235,213,126,23,3578
1010,2025-08-14,32-Jayadeva Hospital,0,0,0,0,0,0,22,99,227,260,230,207,285,240,369,376,565,596,733,707,427,250,183,7,5783
1011,2025-08-14,33-BTM Layout,0,0,0,0,0,0,22,127,348,372,301,247,205,209,184,201,248,349,442,417,419,281,146,12,4530
1012,2025-08-14,34-Central Silk Board,0,0,0,0,0,0,37,121,264,265,258,194,251,221,248,300,389,581,716,823,593,407,210,38,5916
1013,2025-08-14,35-Bommanahalli,0,0,0,0,0,0,50,166,393,337,280,214,244,253,221,251,288,390,609,655,557,394,195,28,5525
1014,2025-08-14,36-Hongasandra,0,0,0,0,0,0,30,77,207,209,135,150,133,189,139,220,277,344,410,451,316,194,115,4,3600
1015,2025-08-14,37-Kudlu Gate,0,0,0,0,0,0,30,135,294,282,215,194,189,194,180,182,274,353,541,551,361,274,91,0,4340
1016,2025-08-14,38-Singasandra,0,0,0,0,0,0,11,49,123,133,98,112,67,55,56,62,71,124,172,131,104,126,42,3,1539
1017,2025-08-14,39-Hosa Road,0,0,0,0,0,0,28,156,358,410,244,242,190,150,163,160,214,269,377,362,271,192,69,1,3856
1018,2025-08-14,310-Beratena Agrahara,0,0,0,0,0,0,7,25,51,48,35,25,26,28,41,46,63,69,114,67,45,52,5,5,752
1019,2025-08-14,311-Electronic City,0,0,0,0,0,1,28,98,210,207,149,236,180,234,246,401,377,385,389,393,289,229,103,2,4157
1020,2025-08-14,312-Infosys Foundation Konappana Agrahara,0,0,0,0,0,0,95,199,352,377,269,316,325,370,413,621,848,902,1002,925,676,473,156,10,8329
1021,2025-08-14,313-Huskur Road,0,0,0,0,0,0,27,83,182,142,126,135,81,99,105,149,203,244,319,275,172,99,61,0,2502
1022,2025-08-14,314-Biocon Hebbagodi,0,0,0,0,0,0,16,43,111,97,95,92,89,116,114,142,170,226,289,246,168,121,40,0,2175
1023,2025-08-14,315-Delta Electronics Bommasandra,0,0,0,0,0,0,97,263,430,406,384,413,414,448,505,640,753,870,1054,1048,766,407,105,0,9003
1024,2025-08-15,11-Baiyappanahalli,0,0,0,0,34,124,245,550,741,705,777,782,850,784,587,777,654,679,578,608,580,311,125,11,10502
1025,2025-08-15,12-SV Road,0,0,0,0,22,67,140,266,294,364,451,503,510,459,380,351,356,292,299,312,206,184,94,9,5559
1026,2025-08-15,13-Indiranagar,0,0,0,0,12,102,245,381,523,567,875,999,1177,934,1095,1194,1151,1221,1321,1155,982,828,588,115,15465
1027,2025-08-15,14-Halasuru,0,0,0,0,0,85,190,290,369,406,458,584,688,534,460,401,428,377,499,455,340,231,125,12,6932
1028,2025-08-15,15-Trinity,0,0,0,0,0,20,91,92,113,190,219,240,284,223,240,255,290,319,400,358,297,227,183,33,4074
1029,2025-08-15,16-MG Road,0,0,0,0,5,28,72,97,173,303,663,989,642,630,954,1129,1745,1857,2105,2734,2200,2288,1647,539,20800
1030,2025-08-15,17-Cubbon Park,0,0,0,0,0,17,75,145,170,336,344,452,541,674,813,1004,1216,1166,1535,1030,598,332,223,24,10695
1031,2025-08-15,18-Vidhana Soudha,0,0,0,0,0,13,61,120,185,400,653,667,716,725,969,1082,1433,1444,2191,2736,613,1524,406,57,15995
1032,2025-08-15,19-Sir.M. Visveshwaraya,0,0,0,0,0,12,50,66,160,456,305,310,274,338,352,296,404,450,545,603,551,274,91,14,5551
1033,2025-08-15,110-Kempegowda,0,0,0,0,158,825,1353,1477,1754,2469,2563,2922,2933,3092,3235,2748,3348,3269,3344,3340,3132,2222,1391,632,46207
1034,2025-08-15,111-Bangalore City Station,0,0,0,0,46,393,689,534,625,522,587,618,566,570,571,502,611,687,782,666,560,688,395,53,10665
1035,2025-08-15,112-Magadi Road,0,0,0,0,9,86,162,323,370,469,598,503,547,460,450,407,400,339,438,394,297,186,121,24,6583
1036,2025-08-15,113-Hosahalli,0,0,0,0,7,82,179,350,436,386,484,536,584,536,453,380,420,430,348,329,263,155,107,18,6483
1037,2025-08-15,114-Vijayanagar,0,0,0,0,14,144,242,518,518,500,628,718,771,620,590,550,626,480,523,431,390,300,139,26,8728
1038,2025-08-15,115-Attiguppe,0,0,0,0,4,66,185,327,368,284,439,595,513,443,424,383,340,352,350,384,207,161,103,11,5939
1039,2025-08-15,116-Deepanjali Nagar,0,0,0,0,16,64,140,214,193,208,275,339,316,325,157,216,209,213,243,203,200,154,103,9,3797
1040,2025-08-15,117-Mysuru Road,0,0,0,0,4,23,96,189,183,190,248,286,333,210,209,224,285,240,212,163,189,115,83,7,3489
1041,2025-08-15,118-Nayandahalli,0,0,0,0,0,22,33,94,83,79,138,131,130,130,139,216,174,173,193,204,152,104,112,6,2313
1042,2025-08-15,119-Rajarajeshwari Nagar,0,0,0,0,1,27,80,171,189,194,224,301,419,465,300,354,351,364,371,352,231,185,121,22,4722
1043,2025-08-15,120-Jnanabharathi,0,0,0,0,0,31,76,152,191,145,223,280,419,277,209,265,207,203,204,162,100,101,79,1,3325
1044,2025-08-15,121-Pattangere,0,0,0,0,4,46,74,126,127,214,336,294,341,238,214,254,219,217,196,136,107,107,44,9,3303
1045,2025-08-15,122-Kengeri Bus Terminal,0,0,0,0,6,56,161,292,286,426,518,722,749,491,534,413,482,437,445,359,320,263,156,7,7123
1046,2025-08-15,123-Kengeri,0,0,0,0,3,34,99,139,169,253,284,371,441,314,257,301,319,257,316,307,226,254,154,2,4500
1047,2025-08-15,124-Challaghatta,0,0,0,0,7,48,71,172,251,369,592,814,801,702,424,503,460,406,435,453,532,116,53,1,7210
1048,2025-08-15,125-Benniganahalli,3,0,0,0,32,277,539,1272,1350,1721,1991,2173,2424,1944,1736,1454,1457,1441,1392,1156,900,638,308,79,24287
1049,2025-08-15,126-Krishnarajapura,1,0,0,0,11,153,408,711,917,1144,1009,1400,1732,1258,1011,910,953,918,886,848,751,447,244,26,15738
1050,2025-08-15,127-Singayyanapalya,2,0,0,0,7,70,100,184,239,304,312,439,465,457,445,645,620,676,754,743,750,631,557,45,8445
1051,2025-08-15,128-Garudacharpalya,0,0,0,0,5,64,183,239,233,262,310,327,449,340,294,327,411,380,371,342,225,355,213,19,5349
1052,2025-08-15,129-Hoodi,0,0,0,0,1,103,135,189,246,313,371,514,571,491,454,437,475,384,483,492,324,208,127,5,6323
1053,2025-08-15,130-Seetharampalya,0,0,0,0,0,93,160,212,207,255,396,414,469,400,327,433,391,384,439,359,262,225,127,6,5559
1054,2025-08-15,131-Kundalahalli,0,0,0,0,0,60,176,167,200,224,307,399,403,341,405,265,356,326,329,296,204,146,99,3,4706
1055,2025-08-15,132-Nallur Halli,0,0,0,0,0,57,71,124,158,152,234,336,315,357,327,406,300,273,257,203,268,225,103,11,4177
1056,2025-08-15,133-Sri Sathya Sai Hospital,2,0,0,0,3,27,43,50,47,57,106,100,105,92,115,106,114,89,139,100,108,66,37,8,1514
1057,2025-08-15,134-Pattandur Agrahara,4,0,0,0,9,44,90,126,106,126,169,247,210,221,290,258,249,233,255,273,181,167,110,16,3384
1058,2025-08-15,135-Kadugodi Tree Park,2,0,0,0,20,178,298,381,463,600,745,976,919,829,774,684,622,641,566,587,449,319,142,1,10196
1059,2025-08-15,136-Hopefarm Channasandra,0,0,0,0,1,16,44,59,92,142,147,183,228,218,172,152,171,172,137,117,71,51,20,0,2193
1060,2025-08-15,137-Whitefield (Kadugodi),0,0,0,0,15,61,177,295,439,463,542,764,654,602,545,499,527,436,416,413,224,189,74,0,7335
1061,2025-08-15,21-Nagasandra,0,0,0,0,23,61,184,398,384,436,563,681,728,725,787,859,902,991,1100,965,766,503,281,4,11341
1062,2025-08-15,22-Dasarahalli,0,0,0,0,8,144,286,504,594,655,985,1151,1183,967,877,675,550,637,623,484,357,337,86,22,11125
1063,2025-08-15,23-Jalahalli,0,0,0,0,0,116,231,287,427,551,956,1385,1518,1071,876,836,637,625,492,357,322,247,97,6,11037
1064,2025-08-15,24-Peenya Industry,0,0,0,0,1,10,32,41,65,80,141,174,216,135,132,113,116,116,80,58,41,31,17,0,1599
1065,2025-08-15,25-Peenya,0,0,0,0,0,26,54,123,121,139,194,301,341,249,234,208,213,242,196,152,94,58,30,7,2982
1066,2025-08-15,26-Yeshwanthpur Industry,0,0,0,0,2,75,160,264,337,420,500,537,773,631,533,474,417,453,431,362,275,199,141,21,7005
1067,2025-08-15,27-Yeshwanthpur,0,0,0,0,42,746,443,1086,744,695,806,556,675,1285,488,478,513,785,489,783,589,996,424,30,12653
1068,2025-08-15,28-Sandal Soap Factory,0,0,0,0,10,38,107,117,221,314,436,639,786,999,1382,1571,1645,1716,1686,1710,1453,1087,775,99,16791
1069,2025-08-15,29-Mahalakshmi,0,0,0,0,4,81,142,281,355,455,721,1003,1421,1731,1821,1963,1529,1359,1525,1524,1167,620,266,24,17992
1070,2025-08-15,210-Rajajinagar,0,0,0,0,9,82,203,274,381,493,659,739,749,743,708,625,692,639,666,494,397,297,149,19,9018
1071,2025-08-15,211-Kuvempu Road,0,0,0,0,2,60,125,190,265,316,316,408,399,319,322,313,335,312,282,285,216,175,49,18,4707
1072,2025-08-15,212-Srirampura,0,0,0,0,0,58,98,251,240,334,395,458,362,374,353,346,412,308,333,319,277,163,70,10,5161
1073,2025-08-15,213-Mantri Square Sampige Road,0,0,0,0,2,52,111,273,395,516,669,742,840,1080,1105,1469,1838,1646,1732,1900,1525,1106,688,94,17783
1074,2025-08-15,215-Chickpete,0,0,0,0,1,14,71,165,222,213,330,454,813,1158,1923,2182,2423,2424,2302,2069,1578,632,129,21,19124
1075,2025-08-15,216-KR Market,0,0,0,0,0,66,176,247,342,398,437,477,638,704,820,700,735,707,697,639,497,264,137,14,8695
1076,2025-08-15,217-National College,0,0,0,0,5,25,115,221,271,390,605,870,822,711,790,766,776,718,981,696,554,377,181,31,9905
1077,2025-08-15,218-Lalbagh,0,0,0,0,3,19,62,102,151,279,377,579,1048,1067,973,944,848,932,997,1431,466,158,71,14,10521
1078,2025-08-15,219-South End Circle,0,0,0,0,3,29,68,94,154,220,294,383,420,365,467,680,992,1015,1030,493,322,234,119,7,7389
1079,2025-08-15,220-Jayanagar,0,0,0,0,11,48,121,214,290,366,559,739,803,761,827,929,1072,1165,1219,1182,911,618,321,26,12182
1080,2025-08-15,221-RV Road,0,0,0,0,5,51,117,181,227,276,504,701,688,801,822,824,867,735,740,808,512,420,227,36,9542
1081,2025-08-15,222-Banashankarl,0,0,0,0,5,120,269,433,552,709,919,1284,1487,1460,1461,1134,781,898,855,808,624,396,162,25,14382
1082,2025-08-15,223-JP Nagar,0,0,0,0,10,116,192,327,361,468,602,667,686,607,578,596,680,673,647,632,412,297,182,23,8756
1083,2025-08-15,224-Puttenahalli,0,0,0,0,11,135,195,340,393,470,598,805,780,656,495,523,527,506,506,429,331,234,97,5,8036
1084,2025-08-15,225-Konanakunte Cross,0,0,0,0,7,105,252,375,472,494,734,870,987,1050,853,1060,1188,1106,1107,1228,928,747,697,35,14295
1085,2025-08-15,226-Doddakallasandra,0,0,0,0,4,34,69,146,142,182,246,326,415,334,320,341,363,404,361,383,212,137,108,5,4532
1086,2025-08-15,227-Vajarahalli,0,0,0,0,6,67,90,189,241,226,308,373,410,363,328,331,311,274,306,303,189,169,55,4,4543
1087,2025-08-15,228-Thalghattapura,0,0,0,0,5,37,69,136,126,121,161,274,199,241,195,199,153,157,144,134,89,45,31,2,2518
1088,2025-08-15,229-Silk Institute,0,0,0,0,7,42,111,277,336,431,781,908,804,669,585,418,411,449,398,348,252,141,36,0,7404
1089,2025-08-15,230-Manjunatha Nagar,0,0,0,0,2,29,32,65,69,40,58,97,117,110,67,43,91,55,54,39,39,43,6,1,1057
1090,2025-08-15,231-Chikkabidarakallu,0,0,0,0,6,30,100,170,190,185,256,304,330,241,225,223,227,205,205,235,105,54,33,1,3325
1091,2025-08-15,232-Madavara,0,0,0,0,6,45,142,252,378,436,643,808,847,650,558,462,406,477,429,351,214,180,66,0,7350
1092,2025-08-15,31-Ragigudda,0,0,0,0,0,0,13,29,51,70,140,220,224,201,196,241,261,186,278,259,223,169,107,17,2885
1093,2025-08-15,32-Jayadeva Hospital,0,0,0,0,0,0,33,60,89,134,195,289,288,102,130,401,404,394,414,375,255,134,128,24,3849
1094,2025-08-15,33-BTM Layout,0,0,0,0,0,0,47,113,135,175,248,327,275,156,198,398,397,378,340,295,251,182,143,18,4076
1095,2025-08-15,34-Central Silk Board,0,0,0,0,0,0,65,145,157,193,352,394,403,440,229,322,438,382,354,353,196,184,143,33,4783
1096,2025-08-15,35-Bommanahalli,1,0,0,0,0,0,65,143,162,214,379,422,491,352,275,442,475,435,370,365,233,156,91,17,5088
1097,2025-08-15,36-Hongasandra,0,0,0,0,0,0,28,76,121,165,215,302,288,51,130,212,341,222,262,234,109,78,58,4,2896
1098,2025-08-15,37-Kudlu Gate,0,0,0,0,0,0,38,106,117,216,354,508,529,330,274,318,374,351,283,241,153,116,42,0,4350
1099,2025-08-15,38-Singasandra,0,0,0,0,0,0,16,63,60,67,138,274,265,223,161,159,206,140,157,103,42,48,34,0,2156
1100,2025-08-15,39-Hosa Road,0,0,0,0,0,0,66,100,151,286,483,616,748,266,424,409,524,413,335,250,127,76,38,1,5313
1101,2025-08-15,310-Beratena Agrahara,0,0,0,0,0,1,5,7,23,16,55,80,93,66,70,54,48,72,42,54,25,9,10,0,730
1102,2025-08-15,311-Electronic City,0,0,0,0,0,0,33,81,130,208,322,460,530,454,398,352,432,325,317,237,179,132,56,0,4646
1103,2025-08-15,312-Infosys Foundation Konappana Agrahara,0,0,0,0,0,0,108,222,288,385,672,832,806,661,647,575,592,499,462,448,279,225,82,2,7785
1104,2025-08-15,313-Huskur Road,0,0,0,0,0,0,19,50,108,135,280,313,392,296,356,323,258,257,284,217,157,136,56,0,3637
1105,2025-08-15,314-Biocon Hebbagodi,0,0,0,0,0,5,42,58,130,206,315,446,379,415,305,191,185,189,169,132,74,42,17,0,3300
1106,2025-08-15,315-Delta Electronics Bommasandra,0,0,0,0,0,0,138,231,388,623,1140,1372,1340,1159,893,828,761,716,662,489,236,126,40,2,11144
1107,2025-08-16,11-Baiyappanahalli,0,0,0,0,14,111,218,506,949,1548,850,749,857,678,489,724,679,648,532,403,585,236,106,10,10892
