Unique ID,Datetime,Stop Name,Remote Unit,Line,Connecting Lines,Daytime Routes,North Direction Label,South Direction Label,Division,Structure,Borough,Neighborhood,Latitude,Longitude,Entries,Exits
103,2017-02-06 16:00:00,40 St,R261,Flushing,7,7,Flushing,Manhattan,IRT,Elevated,Q,Woodside/Sunnyside,40.743781,-73.92401600000001,2693.0,2806.0
104,2017-02-06 16:00:00,42 St - Bryant Pk,R021,6th Av - Culver,BDFM7,BDFM,Uptown Bronx - Queens,Downtown Brooklyn,IND,Subway,M,Clinton/Chelsea,40.754222,-73.984569,20714.0,6437.0
105,2017-02-06 16:00:00,42 St - Port Authority Bus Terminal,R010,8th Av - Fulton St,ACENQRS1237,ACE,Uptown - Queens,Downtown Brooklyn,IND,Subway,M,Clinton/Chelsea,40.757308,-73.989735,7661.0,4924.0
106,2017-02-06 16:00:00,42 St - Port Authority Bus Terminal,R011,8th Av - Fulton St,ACENQRS1237,ACE,Uptown - Queens,Downtown Brooklyn,IND,Subway,M,Clinton/Chelsea,40.757308,-73.989735,8467.0,18200.0
107,2017-02-06 16:00:00,45 St,R232,4th Av,R,R,Manhattan,Bay Ridge - 95 St,BMT,Subway,Bk,Sunset Park,40.648939,-74.010006,1161.0,1229.0
108,2017-02-06 16:00:00,46 St,R223,Flushing,7,7,Flushing,Manhattan,IRT,Elevated,Q,Woodside/Sunnyside,40.743132,-73.918435,2807.0,3514.0
109,2017-02-06 16:00:00,46 St,R267,Queens Blvd,MR,MR,Forest Hills,Manhattan,IND,Subway,Q,Astoria,40.756312,-73.913333,1305.0,2187.0
110,2017-02-06 16:00:00,47-50 Sts - Rockefeller Ctr,R020,6th Av - Culver,BDFM,BDFM,Uptown Bronx - Queens,Downtown Brooklyn,IND,Subway,M,Clinton/Chelsea,40.758663,-73.981329,32864.0,6090.0
111,2017-02-06 16:00:00,49 St,R081,Broadway - Brighton,NQR,NRW,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Clinton/Chelsea,40.759901,-73.984139,2685.0,1634.0
112,2017-02-06 16:00:00,5 Av,R054,Flushing,7BDFM,7,Queens,34 St - Hudson Yards,IRT,Subway,M,Clinton/Chelsea,40.753821,-73.98196300000001,6013.0,1700.0
113,2017-02-06 16:00:00,5 Av/53 St,R015,Queens Blvd,EM,EM,Queens,Downtown Brooklyn,IND,Subway,M,Clinton/Chelsea,40.760167,-73.975224,9374.0,2406.0
114,2017-02-06 16:00:00,5 Av/59 St,R079,Astoria,NQR,NWR,Queens,Downtown Brooklyn,BMT,Subway,M,Upper West Side,40.764811,-73.973347,4727.0,1537.0
115,2017-02-06 16:00:00,5 Av/59 St,R081,Astoria,NQR,NWR,Queens,Downtown Brooklyn,BMT,Subway,M,Upper West Side,40.764811,-73.973347,7170.0,2000.0
116,2017-02-06 16:00:00,50 St,R116,Broadway - 7Av,1,1,Uptown Bronx,Downtown,IRT,Subway,M,Clinton/Chelsea,40.761728000000005,-73.98384899999999,11483.0,3468.0
117,2017-02-06 16:00:00,50 St,R188,8th Av - Fulton St,CE,CE,Uptown - Queens,Downtown Brooklyn,IND,Subway,M,Clinton/Chelsea,40.762456,-73.985984,7073.0,2326.0
118,2017-02-06 16:00:00,50 St,R234,West End,D,D,Manhattan,Coney Island,BMT,Elevated,Bk,Borough Park,40.63626,-73.994791,1047.0,962.0
119,2017-02-06 16:00:00,51 St,R049,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,Stuyvesant Town/Turtle Bay,40.757107,-73.97192,8165.0,3253.0
120,2017-02-06 16:00:00,52 St,R327,Flushing,7,7,Flushing,Manhattan,IRT,Elevated,Q,Woodside/Sunnyside,40.744149,-73.912549,1064.0,2070.0
121,2017-02-06 16:00:00,53 St,R233,4th Av,R,R,Manhattan,Bay Ridge - 95 St,BMT,Subway,Bk,Sunset Park,40.645069,-74.014034,1662.0,1026.0
122,2017-02-06 16:00:00,55 St,R247,West End,D,D,Manhattan,Coney Island,BMT,Elevated,Bk,Borough Park,40.631435,-73.995476,727.0,366.0
123,2017-02-06 16:00:00,57 St,R302,6th Av - Culver,F,F,Uptown Queens,Downtown Brooklyn,IND,Subway,M,Clinton/Chelsea,40.763972,-73.97745,3827.0,1304.0
124,2017-02-06 16:00:00,57 St - 7 Av,R080,Broadway - Brighton,NQR,NQRW,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Clinton/Chelsea,40.764664,-73.98065799999999,11933.0,2542.0
125,2017-02-06 16:00:00,59 St,R050,Lexington Av,456NQR,456,Uptown Bronx,Downtown Brooklyn,IRT,Subway,M,Upper East Side,40.762526,-73.967967,10743.0,3967.0
126,2017-02-06 16:00:00,59 St,R051,Lexington Av,456NQR,456,Uptown Bronx,Downtown Brooklyn,IRT,Subway,M,Upper East Side,40.762526,-73.967967,7236.0,3886.0
127,2017-02-06 16:00:00,59 St,R212,4th Av,NR,NR,Manhattan,Coney Island - Bay Ridge,BMT,Subway,Bk,Sunset Park,40.641362,-74.017881,3272.0,1878.0
128,2017-02-06 16:00:00,59 St - Columbus Circle,R084,8th Av - Fulton St,1ABCD,ABCD,Uptown Bronx,Downtown Brooklyn,IND,Subway,M,Upper West Side,40.768296,-73.981736,7276.0,6941.0
129,2017-02-06 16:00:00,59 St - Columbus Circle,R084,8th Av - Fulton St,ABCD1,ABCD,Uptown Bronx,Downtown Brooklyn,IND,Subway,M,Upper West Side,40.768296,-73.981736,16077.0,2815.0
130,2017-02-06 16:00:00,59 St - Columbus Circle,R084,Broadway - 7Av,1ABCD,1,Uptown Bronx,Downtown,IRT,Subway,M,Upper West Side,40.768247,-73.98192900000001,5826.0,2683.0
131,2017-02-06 16:00:00,6 Av,R163,Canarsie,FLM123,L,8 Av,Brooklyn,BMT,Subway,M,Financial District,40.737335,-73.996786,956.0,479.0
132,2017-02-06 16:00:00,62 St,R398,"West End, Sea Beach",ND,DN,Manhattan Manhattan,Coney Island Coney Island,BMT,Elevated,Bk,Bensonhurst,40.625657,-73.996624,1223.0,1312.0
133,2017-02-06 16:00:00,63 Dr - Rego Park,R202,Queens Blvd,MR,MR,Forest Hills,Manhattan,IND,Subway,Q,Rego Park/Forest Hills,40.729846,-73.861604,3523.0,2280.0
134,2017-02-06 16:00:00,65 St,R340,Queens Blvd,MR,MR,Forest Hills,Manhattan,IND,Subway,Q,Woodside/Sunnyside,40.749669,-73.898453,548.0,831.0
135,2017-02-06 16:00:00,66 St - Lincoln Center,R164,Broadway - 7Av,1,1,Uptown Bronx,Downtown,IRT,Subway,M,Upper West Side,40.77344,-73.982209,7487.0,4948.0
136,2017-02-06 16:00:00,67 Av,R219,Queens Blvd,MR,MR,Forest Hills,Manhattan,IND,Subway,Q,Rego Park/Forest Hills,40.726523,-73.852719,1588.0,1661.0
137,2017-02-06 16:00:00,68 St - Hunter College,R177,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,Upper East Side,40.768141,-73.96387,10700.0,3534.0
138,2017-02-06 16:00:00,69 St,R347,Flushing,7,7,Flushing,Manhattan,IRT,Elevated,Q,Woodside/Sunnyside,40.746325,-73.896403,934.0,1569.0
139,2017-02-06 16:00:00,7 Av,R113,Queens Blvd,BDE,BDE,Uptown Bronx - Queens,Downtown Brooklyn,IND,Subway,M,Clinton/Chelsea,40.762862,-73.981637,6804.0,2088.0
140,2017-02-06 16:00:00,7 Av,R171,Broadway - Brighton,BQ,BQ,Manhattan,Brighton Beach Coney Island,BMT,Subway,Bk,Crown Heights/Prospect Heights,40.67705,-73.972367,1548.0,3259.0
141,2017-02-06 16:00:00,71 St,R370,West End,D,D,Manhattan,Coney Island,BMT,Elevated,Bk,Bensonhurst,40.619589000000005,-73.998864,772.0,677.0
142,2017-02-06 16:00:00,72 St,R281,8th Av - Fulton St,BC,BC,Uptown Bronx,Downtown Brooklyn,IND,Subway,M,Upper West Side,40.775594,-73.97641,2889.0,2096.0
143,2017-02-06 16:00:00,72 St,R452,Broadway - 7Av,123,123,Uptown Bronx,Downtown Brooklyn,IRT,Subway,M,Upper West Side,40.778453000000006,-73.98196999999999,9119.0,9310.0
144,2017-02-06 16:00:00,72 St,R570,Second Av,Q,Q,Uptown,Downtown Brooklyn,IND,Subway,M,Upper East Side,40.768799,-73.958424,7781.0,5308.0
145,2017-02-06 16:00:00,74 St - Broadway,R018,Flushing,EFMR7,7,Flushing,Manhattan,IRT,Elevated,Q,Jackson Heights,40.746848,-73.89139399999999,905.0,1733.0
146,2017-02-06 16:00:00,75 Av,R341,Queens Blvd,EF,EF,Jamaica,Manhattan,IND,Subway,Q,Rego Park/Forest Hills,40.718331,-73.837324,689.0,122.0
147,2017-02-06 16:00:00,75 St,R004,Jamaica,JZ,JZ,Jamaica,Manhattan,BMT,Elevated,Q,Kew Gardens/Woodhaven,40.691324,-73.867139,671.0,917.0
148,2017-02-06 16:00:00,77 St,R178,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,Upper East Side,40.77362,-73.959874,8454.0,6099.0
149,2017-02-06 16:00:00,77 St,R214,4th Av,R,R,Manhattan,95 St,BMT,Subway,Bk,Bay Ridge/Dyker Heights,40.629742,-74.02551,883.0,819.0
150,2017-02-06 16:00:00,79 St,R166,Broadway - 7Av,1,1,Uptown Bronx,Downtown,IRT,Subway,M,Upper West Side,40.783934,-73.979917,4191.0,2013.0
151,2017-02-06 16:00:00,79 St,R371,West End,D,D,Manhattan,Coney Island,BMT,Elevated,Bk,Bensonhurst,40.613501,-74.00061,1207.0,650.0
152,2017-02-06 16:00:00,8 Av,R175,Canarsie,ACEL,L,,Brooklyn,BMT,Subway,M,Financial District,40.739777,-74.002578,6333.0,2855.0
153,2017-02-06 16:00:00,8 Av,R390,Sea Beach,N,N,Manhattan,Coney Island,BMT,Open Cut,Bk,Sunset Park,40.635064,-74.011719,3324.0,3546.0
154,2017-02-06 16:00:00,8 St - NYU,R085,Broadway - Brighton,NR,RW,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Financial District,40.730328,-73.99262900000001,5477.0,3604.0
155,2017-02-06 16:00:00,80 St,R383,Liberty Av,A,A,Manhattan,Lefferts - Rockaways,IND,Elevated,Q,South Ozone Park/Howard Beach,40.679371,-73.858992,498.0,969.0
156,2017-02-06 16:00:00,81 St - Museum of Natural History,R187,8th Av - Fulton St,BC,BC,Uptown Bronx,Downtown Brooklyn,IND,Subway,M,Upper West Side,40.781433,-73.972143,3691.0,2314.0
157,2017-02-06 16:00:00,82 St - Jackson Hts,R096,Flushing,7,7,Flushing,Manhattan,IRT,Elevated,Q,Jackson Heights,40.747659000000006,-73.883697,3961.0,6803.0
158,2017-02-06 16:00:00,85 St - Forest Pkwy,R005,Jamaica,J,J,Jamaica,Manhattan,BMT,Elevated,Q,Kew Gardens/Woodhaven,40.692435,-73.86001,534.0,804.0
159,2017-02-06 16:00:00,86 St,R167,Broadway - 7Av,1,1,Uptown Bronx,Downtown,IRT,Subway,M,Upper West Side,40.788644,-73.976218,4913.0,4981.0
160,2017-02-06 16:00:00,86 St,R179,Lexington Av,456,456,Uptown Bronx,Downtown Brooklyn,IRT,Subway,M,Upper East Side,40.779492,-73.955589,14158.0,12114.0
161,2017-02-06 16:00:00,86 St,R186,8th Av - Fulton St,BC,BC,Uptown Bronx,Downtown Brooklyn,IND,Subway,M,Upper West Side,40.785868,-73.96891600000001,3790.0,1592.0
162,2017-02-06 16:00:00,86 St,R215,4th Av,R,R,Manhattan,95 St,BMT,Subway,Bk,Bay Ridge/Dyker Heights,40.622687,-74.028398,2876.0,2598.0
163,2017-02-06 16:00:00,86 St,R397,Sea Beach,N,N,Manhattan,Coney Island,BMT,Open Cut,Bk,Coney Island,40.592721,-73.97823000000001,179.0,300.0
164,2017-02-06 16:00:00,86 St,R571,Second Av,Q,Q,Uptown,Downtown Brooklyn,IND,Subway,M,Upper East Side,40.777891,-73.951787,3515.0,5475.0
165,2017-02-06 16:00:00,88 St,R384,Liberty Av,A,A,Manhattan,Lefferts - Rockaways,IND,Elevated,Q,Kew Gardens/Woodhaven,40.679843,-73.85146999999999,301.0,523.0
166,2017-02-06 16:00:00,9 Av,R368,West End,D,D,Manhattan,Coney Island,BMT,Open Cut,Bk,Sunset Park,40.646292,-73.994324,892.0,1758.0
167,2017-02-06 16:00:00,9 St,R258,4th Av,DFGMNR,R,Manhattan,Bay Ridge - 95 St,BMT,Subway,Bk,Park Slope/Carroll Gardens,40.670847,-73.988302,2295.0,1992.0
168,2017-02-06 16:00:00,90 St - Elmhurst Av,R122,Flushing,7,7,Flushing,Manhattan,IRT,Elevated,Q,Jackson Heights,40.748408000000005,-73.876613,3082.0,2992.0
169,2017-02-06 16:00:00,96 St,R144,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,Upper East Side,40.785672,-73.95107,6043.0,1095.0
170,2017-02-06 16:00:00,96 St,R168,Broadway - 7Av,123,123,Uptown Bronx,Downtown Brooklyn,IRT,Subway,M,Upper West Side,40.793919,-73.972323,8649.0,10339.0
171,2017-02-06 16:00:00,96 St,R251,8th Av - Fulton St,BC,BC,Uptown Bronx,Downtown Brooklyn,IND,Subway,M,Upper West Side,40.791642,-73.96469599999999,3540.0,2143.0
172,2017-02-06 16:00:00,96 St,R572,Second Av,Q,Q,,Downtown Brooklyn,IND,Subway,M,Upper East Side,40.784318,-73.947152,3091.0,3699.0
173,2017-02-06 16:00:00,Alabama Av,R433,Jamaica,J,J,Jamaica,Manhattan,BMT,Elevated,Bk,East New York/Starrett City,40.676992,-73.89865400000001,657.0,624.0
174,2017-02-06 16:00:00,Allerton Av,R362,Lenox - White Plains Rd,25,25,Wakefield - 241 St,Manhattan,IRT,Elevated,Bx,Morris Park/Bronxdale,40.865462,-73.867352,1089.0,653.0
175,2017-02-06 16:00:00,Aqueduct - N Conduit Av,R357,Rockaway,A,A,Manhattan,Rockaways,IND,At Grade,Q,South Ozone Park/Howard Beach,40.668234000000005,-73.834058,128.0,626.0
176,2017-02-06 16:00:00,Aqueduct Racetrack,R464,Rockaway,A,A,Manhattan,Rockaways,IND,At Grade,Q,South Ozone Park/Howard Beach,40.672097,-73.83591899999999,457.0,58.0
177,2017-02-06 16:00:00,Astor Pl,R160,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,Financial District,40.730054,-73.99107,3911.0,4516.0
178,2017-02-06 16:00:00,Astoria - Ditmars Blvd,R095,Astoria,NQ,NW,,Manhattan,BMT,Elevated,Q,Astoria,40.775036,-73.91203399999999,2589.0,5667.0
179,2017-02-06 16:00:00,Astoria Blvd,R094,Astoria,NQ,NW,Ditmars Blvd,Manhattan,BMT,Elevated,Q,Astoria,40.770258,-73.917843,1765.0,2938.0
180,2017-02-06 16:00:00,Atlantic Av,R348,Canarsie,L,L,Manhattan,Canarsie - Rockaway Parkway,BMT,Elevated,Bk,Brownsville,40.675345,-73.903097,536.0,182.0
181,2017-02-06 16:00:00,Atlantic Av - Barclays Ctr,R057,"4th Av, Broadway - Brighton",BDNQR2345,DNRBQ,Manhattan Manhattan,Coney Island - Bay Ridge Brighton Beach Coney Island,BMT,Subway,Bk,Park Slope/Carroll Gardens,40.684063,-73.97784999999999,4177.0,4353.0
182,2017-02-06 16:00:00,Atlantic Av - Barclays Ctr,R057,Eastern Pky,2345BDNQR,23,Manhattan,Flatbush - New Lots,IRT,Subway,Bk,Park Slope/Carroll Gardens,40.684359,-73.977666,7358.0,12363.0
183,2017-02-06 16:00:00,Avenue H,R263,Broadway - Brighton,BQ,BQ,Manhattan,Brighton Beach Coney Island,BMT,Open Cut,Bk,Flatbush/Midwood,40.62927,-73.961639,1114.0,949.0
184,2017-02-06 16:00:00,Avenue I,R421,6th Av - Culver,F,F,Manhattan,Coney Island,IND,Elevated,Bk,Borough Park,40.625322,-73.976127,204.0,44.0
185,2017-02-06 16:00:00,Avenue J,R228,Broadway - Brighton,BQ,BQ,Manhattan,Brighton Beach Coney Island,BMT,Open Cut,Bk,Flatbush/Midwood,40.625039,-73.960803,1906.0,1123.0
186,2017-02-06 16:00:00,Avenue M,R229,Broadway - Brighton,BQ,BQ,Manhattan,Brighton Beach Coney Island,BMT,Open Cut,Bk,Flatbush/Midwood,40.617618,-73.959399,1976.0,571.0
187,2017-02-06 16:00:00,Avenue N,R423,6th Av - Culver,F,F,Manhattan,Coney Island,IND,Elevated,Bk,Borough Park,40.61514,-73.974197,479.0,445.0
188,2017-02-06 16:00:00,Avenue P,R424,6th Av - Culver,F,F,Manhattan,Coney Island,IND,Elevated,Bk,Borough Park,40.608944,-73.973022,349.0,72.0
189,2017-02-06 16:00:00,Avenue U,R150,Broadway - Brighton,BQ,BQ,Manhattan,Brighton Beach Coney Island,BMT,Open Cut,Bk,Sheepshead Bay,40.5993,-73.955929,1316.0,1014.0
190,2017-02-06 16:00:00,Avenue U,R396,Sea Beach,N,N,Manhattan,Coney Island,BMT,Open Cut,Bk,Bensonhurst,40.597473,-73.979137,221.0,631.0
191,2017-02-06 16:00:00,Avenue U,R425,6th Av - Culver,F,F,Manhattan,Coney Island,IND,Elevated,Bk,Coney Island,40.596063,-73.973357,370.0,51.0
192,2017-02-06 16:00:00,Avenue X,R271,6th Av - Culver,F,F,Manhattan,Coney Island,IND,Elevated,Bk,Coney Island,40.58962,-73.97425,454.0,42.0
193,2017-02-06 16:00:00,Bay 50 St,R400,West End,D,D,Manhattan,Coney Island,BMT,Elevated,Bk,Coney Island,40.588841,-73.983765,531.0,138.0
194,2017-02-06 16:00:00,Bay Pkwy,R374,West End,D,D,Manhattan,Coney Island,BMT,Elevated,Bk,Bensonhurst,40.601875,-73.993728,1286.0,2564.0
195,2017-02-06 16:00:00,Bay Pkwy,R422,6th Av - Culver,F,F,Manhattan,Coney Island,IND,Elevated,Bk,Borough Park,40.620769,-73.975264,248.0,43.0
196,2017-02-06 16:00:00,Bay Ridge - 95 St,R216,4th Av,R,R,Manhattan,,BMT,Subway,Bk,Bay Ridge/Dyker Heights,40.616622,-74.030876,972.0,1466.0
197,2017-02-06 16:00:00,Bay Ridge Av,R213,4th Av,R,R,Manhattan,95 St,BMT,Subway,Bk,Bay Ridge/Dyker Heights,40.634967,-74.023377,1440.0,1421.0
198,2017-02-06 16:00:00,Baychester Av,R292,Dyre Av,5,5,Eastchester - Dyre Av,Manhattan,IRT,Open Cut,Bx,Throgs Neck/Co-op City,40.878663,-73.83859100000001,901.0,181.0
199,2017-02-06 16:00:00,Beach 105 St,R418,Rockaway,AS,AS,Manhattan,Rockaway Park,IND,Viaduct,Q,Rockaway/Broad Channel,40.583209,-73.827559,56.0,90.0
200,2017-02-06 16:00:00,Beach 25 St,R358,Rockaway,A,A,Manhattan,Far Rockaway,IND,Viaduct,Q,Rockaway/Broad Channel,40.600066,-73.761353,308.0,748.0
201,2017-02-06 16:00:00,Beach 36 St,R338,Rockaway,A,A,Manhattan,Far Rockaway,IND,Viaduct,Q,Rockaway/Broad Channel,40.595398,-73.768175,158.0,432.0
202,2017-02-06 16:00:00,Beach 44 St,R337,Rockaway,A,A,Manhattan,Far Rockaway,IND,Viaduct,Q,Rockaway/Broad Channel,40.592943,-73.776013,151.0,253.0
203,2017-02-06 16:00:00,Beach 60 St,R336,Rockaway,A,A,Manhattan,Far Rockaway,IND,Viaduct,Q,Rockaway/Broad Channel,40.592374,-73.788522,370.0,729.0
204,2017-02-06 16:00:00,Beach 67 St,R335,Rockaway,A,A,Manhattan,Far Rockaway,IND,Viaduct,Q,Rockaway/Broad Channel,40.590927,-73.796924,343.0,686.0
205,2017-02-06 16:00:00,Beach 90 St,R416,Rockaway,AS,AS,Manhattan,Rockaway Park,IND,Viaduct,Q,Rockaway/Broad Channel,40.588034,-73.813641,121.0,228.0
206,2017-02-06 16:00:00,Beach 98 St,R417,Rockaway,AS,AS,Manhattan,Rockaway Park,IND,Viaduct,Q,Rockaway/Broad Channel,40.585307,-73.82055799999999,142.0,137.0
207,2017-02-06 16:00:00,Bedford - Nostrand Avs,R269,Crosstown,G,G,Queens,Church Av,IND,Subway,Bk,Bedford Stuyvesant,40.689627,-73.95352199999999,1623.0,1530.0
208,2017-02-06 16:00:00,Bedford Av,R235,Canarsie,L,L,Manhattan,Canarsie - Rockaway Parkway,BMT,Subway,Bk,Greenpoint/Williamsburg,40.717304,-73.956872,5588.0,9086.0
209,2017-02-06 16:00:00,Bedford Park Blvd,R156,Concourse,BD,BD,Norwood - 205 St,Manhattan,IND,Subway,Bx,Kingsbridge Heights/Bedford,40.873244,-73.88713800000001,1222.0,1535.0
210,2017-02-06 16:00:00,Bedford Park Blvd - Lehman College,R183,Jerome Av,4,4,Woodlawn,Manhattan,IRT,Elevated,Bx,Riverdale/Fieldston,40.873412,-73.890064,2021.0,1412.0
211,2017-02-06 16:00:00,Bergen St,R058,Eastern Pky,23,23,Manhattan,Flatbush - New Lots,IRT,Subway,Bk,Park Slope/Carroll Gardens,40.680829,-73.975098,570.0,1090.0
212,2017-02-06 16:00:00,Bergen St,R129,6th Av - Culver,FG,FG,Manhattan - Queens,Church Av - Coney Island,IND,Subway,Bk,Fort Greene/Brooklyn Heights,40.686145,-73.99086199999999,2671.0,2036.0
213,2017-02-06 16:00:00,Beverley Rd,R262,Broadway - Brighton,BQ,BQ,Manhattan,Brighton Beach Coney Island,BMT,Open Cut,Bk,Flatbush/Midwood,40.644031,-73.964492,451.0,1019.0
214,2017-02-06 16:00:00,Beverly Rd,R210,Nostrand,25,25,Manhattan,Flatbush,IRT,Subway,Bk,East Flatbush,40.645098,-73.948959,607.0,272.0
215,2017-02-06 16:00:00,Bleecker St,R194,Lexington Av,6DF,6,Uptown Bronx,Downtown,IRT,Subway,M,Financial District,40.725915,-73.994659,4528.0,1708.0
216,2017-02-06 16:00:00,Borough Hall,R108,"Clark St, Eastern Pky",2345R,2345,Manhattan Manhattan,Flatbush - New Lots Flatbush - Utica,IRT,Subway,Bk,Fort Greene/Brooklyn Heights,40.6928115,-73.99007449999999,10454.0,3503.0
217,2017-02-06 16:00:00,Borough Hall,R108,"Clark St, Eastern Pky",R2345,2345,Manhattan Manhattan,Flatbush - New Lots Flatbush - Utica,IRT,Subway,Bk,Fort Greene/Brooklyn Heights,40.6928115,-73.99007449999999,4194.0,2241.0
218,2017-02-06 16:00:00,Botanic Garden,R412,Franklin Shuttle,S2345,S,Franklin Av,Prospect Park,BMT,Open Cut,Bk,South Crown Heights/Lefferts Gardens,40.670343,-73.959245,616.0,445.0
219,2017-02-06 16:00:00,Bowery,R311,Jamaica,JZ,JZ,Brooklyn,Broad St,BMT,Subway,M,Lower East Side/Chinatown,40.72028,-73.993915,1197.0,596.0
220,2017-02-06 16:00:00,Bowling Green,R041,Lexington Av,45,45,Uptown Bronx,Brooklyn,IRT,Subway,M,Financial District,40.704817,-74.014065,12817.0,1908.0
221,2017-02-06 16:00:00,Bowling Green,R042,Lexington Av,45,45,Uptown Bronx,Brooklyn,IRT,Subway,M,Financial District,40.704817,-74.014065,1676.0,3209.0
222,2017-02-06 16:00:00,Briarwood - Van Wyck Blvd,R255,Queens Blvd,EF,EF,Jamaica,Manhattan,IND,Subway,Q,Kew Gardens/Woodhaven,40.709179,-73.820574,592.0,914.0
223,2017-02-06 16:00:00,Brighton Beach,R172,Broadway - Brighton,BQ,BQ,Manhattan,Coney Island,BMT,Elevated,Bk,Coney Island,40.577621,-73.961376,3328.0,2741.0
224,2017-02-06 16:00:00,Broad Channel,R415,Rockaway,AS,AS,Manhattan,Rockaways,IND,At Grade,Q,Rockaway/Broad Channel,40.608382,-73.815925,29.0,20.0
225,2017-02-06 16:00:00,Broad St,R125,Jamaica,JZ,JZ,Brooklyn,,BMT,Subway,M,Financial District,40.706476,-74.01105600000001,3534.0,171.0
226,2017-02-06 16:00:00,Broadway,R092,Astoria,NQ,NW,Astoria - Ditmars Blvd,Manhattan,BMT,Elevated,Q,Astoria,40.76182,-73.925508,2224.0,3431.0
227,2017-02-06 16:00:00,Broadway,R299,Crosstown,G,G,Queens,Church Av,IND,Subway,Bk,Greenpoint/Williamsburg,40.706092,-73.95030799999999,1042.0,961.0
228,2017-02-06 16:00:00,Broadway Jct,R103,8th Av - Fulton St,ACJLZ,AC,Manhattan,Euclid - Lefferts - Rockaways,IND,Subway,Bk,Brownsville,40.678334,-73.905316,2208.0,2944.0
229,2017-02-06 16:00:00,Broadway-Lafayette St,R461,6th Av - Culver,BDFQ6,BDFM,Uptown Bronx - Queens,Downtown Brooklyn,IND,Subway,M,Financial District,40.725297,-73.996204,7891.0,5821.0
230,2017-02-06 16:00:00,Bronx Park East,R389,Lenox - White Plains Rd,25,25,Wakefield - 241 St,Manhattan,IRT,Elevated,Bx,Morrisania/Crotona,40.848828000000005,-73.86845699999999,489.0,340.0
231,2017-02-06 16:00:00,Brook Av,R446,Pelham,6,6,Pelham Bay Park,Manhattan,IRT,Subway,Bx,Hunts Point/Longwood,40.807566,-73.91924,1445.0,1519.0
232,2017-02-06 16:00:00,Brooklyn Bridge - City Hall,R044,Lexington Av,456JZ,456,Uptown Bronx,Downtown Brooklyn,IRT,Subway,M,Lower East Side/Chinatown,40.713065,-74.004131,6130.0,2535.0
233,2017-02-06 16:00:00,Brooklyn Bridge - City Hall,R044,Lexington Av,JZ456,456,Uptown Bronx,Downtown Brooklyn,IRT,Subway,M,Lower East Side/Chinatown,40.713065,-74.004131,2695.0,753.0
234,2017-02-06 16:00:00,Buhre Av,R428,Pelham,6,6,Pelham Bay Park,Manhattan,IRT,Elevated,Bx,Throgs Neck/Co-op City,40.84681,-73.83256899999999,397.0,1357.0
235,2017-02-06 16:00:00,Burke Av,R363,Lenox - White Plains Rd,25,25,Wakefield - 241 St,Manhattan,IRT,Elevated,Bx,Morris Park/Bronxdale,40.871356,-73.867164,555.0,413.0
236,2017-02-06 16:00:00,Burnside Av,R244,Jerome Av,4,4,Woodlawn,Manhattan,IRT,Elevated,Bx,Fordham/University Heights,40.853453,-73.907684,3037.0,1881.0
237,2017-02-06 16:00:00,Bushwick Av - Aberdeen St,R313,Canarsie,L,L,Manhattan,Canarsie - Rockaway Parkway,BMT,Subway,Bk,Bushwick,40.682829,-73.905249,423.0,479.0
238,2017-02-06 16:00:00,Canal St,R087,"Broadway, Manhattan Bridge, Jamaica",R,RWNQJZ,Uptown Queens Uptown Queens Brooklyn,Downtown Brooklyn Downtown Brooklyn Broad St,BMT,Subway,M,Financial District,40.718667333333336,-74.00070899999999,3855.0,787.0
239,2017-02-06 16:00:00,Canal St,R118,"Broadway, Manhattan Bridge, Jamaica",JNQRZ6,RWNQJZ,Uptown Queens Uptown Queens Brooklyn,Downtown Brooklyn Downtown Brooklyn Broad St,BMT,Subway,M,Financial District,40.718667333333336,-74.00070899999999,2948.0,181.0
240,2017-02-06 16:00:00,Canal St,R139,8th Av - Fulton St,ACE,ACE,Uptown - Queens,Downtown Brooklyn,IND,Subway,M,Financial District,40.720824,-74.005229,9361.0,3009.0
241,2017-02-06 16:00:00,Canal St,R320,Broadway - 7Av,1,1,Uptown Bronx,Downtown,IRT,Subway,M,Financial District,40.722854,-74.006277,2396.0,834.0
242,2017-02-06 16:00:00,Canal St,R462,"Broadway, Manhattan Bridge, Jamaica",JNQRZ6,RWNQJZ,Uptown Queens Uptown Queens Brooklyn,Downtown Brooklyn Downtown Brooklyn Broad St,BMT,Subway,M,Financial District,40.718667333333336,-74.00070899999999,5717.0,2422.0
243,2017-02-06 16:00:00,Canal St,R463,"Broadway, Manhattan Bridge, Jamaica",JNQRZ6,RWNQJZ,Uptown Queens Uptown Queens Brooklyn,Downtown Brooklyn Downtown Brooklyn Broad St,BMT,Subway,M,Financial District,40.718667333333336,-74.00070899999999,6900.0,3307.0
