Date,Hour,Station,DelayMinutes
2022-05-31,4,Xindian District Office,18.2
2022-05-31,5,Banqiao,8.0
2022-05-31,5,Da'an,3.3
2022-05-31,6,Xindian,10.3
2022-05-31,6,Tamsui,2.1
2022-05-31,6,Wanlong,0.2
2022-05-31,7,Banqiao,8.3
2022-05-31,7,Shilin,5.1
2022-05-31,7,Gongguan,1.8
2022-05-31,7,Xindian,13.4
2022-05-31,7,Wanlong,11.2
2022-05-31,8,Zhongxiao Fuxing,2.5
2022-05-31,8,Ximen,7.2
2022-05-31,8,Banqiao,9.5
2022-05-31,8,Nanjing Fuxing,3.5
2022-05-31,8,Gongguan,9.7
2022-05-31,8,Nangang,12.8
2022-05-31,8,Jingmei,11.4
2022-05-31,8,Nangang Exhibition Center,2.7
2022-05-31,9,Ximen,2.2
2022-05-31,9,Da'an,9.0
2022-05-31,9,Shilin,8.5
2022-05-31,9,Nangang,7.9
2022-05-31,9,Yuanshan,2.2
2022-05-31,9,Qizhang,9.8
2022-05-31,9,Xindian District Office,24.5
2022-05-31,10,Zhongxiao Fuxing,3.9
2022-05-31,10,Yongning,10.4
2022-05-31,10,Songshan Airport,3.0
2022-05-31,10,Xindian District Office,17.2
2022-05-31,11,Banqiao,8.1
2022-05-31,11,Zhongshan,3.3
2022-05-31,12,Ximen,3.8
2022-05-31,12,Dongmen,2.9
2022-05-31,12,Shilin,18.0
2022-05-31,12,Nangang,11.9
2022-05-31,12,Jiantan,4.9
2022-05-31,12,Muzha,3.1
2022-05-31,12,Jingmei,5.3
2022-05-31,13,Xiaobitan,2.8
2022-05-31,14,Zhongxiao Fuxing,7.7
2022-05-31,14,Dongmen,4.4
2022-05-31,14,Da'an,5.1
2022-05-31,14,Beitou,6.3
2022-05-31,14,Yuanshan,1.5
2022-05-31,14,Nangang Exhibition Center,4.2
2022-05-31,15,Zhongxiao Fuxing,2.0
2022-05-31,15,Dongmen,4.3
2022-05-31,15,Zhongshan,25.2
2022-05-31,15,Gongguan,2.9
2022-05-31,15,Yongning,3.6
2022-05-31,15,Muzha,12.9
2022-05-31,15,Beitou,10.2
2022-05-31,15,Zhishan,1.3
2022-05-31,15,Wanlong,13.3
2022-05-31,16,Zhongxiao Fuxing,7.5
2022-05-31,16,Banqiao,7.8
2022-05-31,16,Taipei City Hall,6.6
2022-05-31,16,Muzha,5.8
2022-05-31,16,Beitou,10.1
2022-05-31,16,Wanlong,8.4
2022-05-31,16,Jingmei,9.6
2022-05-31,16,Taipei Zoo,3.6
2022-05-31,17,Songshan Airport,4.1
2022-05-31,18,Guting,10.2
2022-05-31,18,Dongmen,17.7
2022-05-31,18,Zhongshan,10.4
2022-05-31,18,Jiantan,6.4
2022-05-31,18,Tamsui,24.6
2022-05-31,18,Yuanshan,1.4
2022-05-31,18,Daqiaotou,20.7
2022-05-31,19,Taipei City Hall,0.6
2022-05-31,19,Guting,4.0
2022-05-31,19,Jiantan,3.5
2022-05-31,19,Yuanshan,2.7
2022-05-31,19,Wanlong,0.9
2022-05-31,19,Qizhang,26.5
2022-05-31,19,Xindian District Office,14.2
2022-05-31,20,Taipei City Hall,5.8
2022-05-31,20,Nanjing Fuxing,7.4
2022-05-31,20,Da'an,7.6
2022-05-31,20,Gongguan,6.7
2022-05-31,21,Zhongxiao Fuxing,4.8
2022-05-31,21,Nanjing Fuxing,4.8
2022-05-31,21,Qizhang,13.6
2022-05-31,22,Nanjing Fuxing,4.6
2022-05-31,22,Shilin,4.8
2022-05-31,22,Xiaobitan,2.5
2022-05-31,23,Nangang Exhibition Center,13.6
2022-06-01,0,Banqiao,3.6
2022-06-01,0,Gongguan,1.8
2022-06-01,3,Da'an,1.3
2022-06-01,5,Xindian District Office,5.2
2022-06-01,6,Muzha,6.8
2022-06-01,6,Xindian District Office,1.1
2022-06-01,7,Zhongxiao Fuxing,5.7
2022-06-01,7,Xindian,11.3
2022-06-01,7,Xiaobitan,4.5
2022-06-01,7,Zhishan,6.8
2022-06-01,8,Zhongxiao Fuxing,5.9
2022-06-01,8,Banqiao,9.8
2022-06-01,8,Gongguan,5.3
2022-06-01,8,Jiantan,18.0
2022-06-01,8,Zhishan,7.1
2022-06-01,8,Wanlong,1.9
2022-06-01,8,Jingmei,7.2
2022-06-01,8,Taipei Zoo,7.0
2022-06-01,9,Ximen,13.0
2022-06-01,9,Shilin,15.9
2022-06-01,9,Nangang,5.3
2022-06-01,9,Tamsui,7.7
2022-06-01,9,Daqiaotou,19.9
2022-06-01,11,Guting,6.4
2022-06-01,11,Tamsui,5.2
2022-06-01,11,Xindian District Office,1.1
2022-06-01,11,Nangang Exhibition Center,7.7
2022-06-01,12,Gongguan,8.0
2022-06-01,12,Nangang,6.4
2022-06-01,12,Nangang Exhibition Center,5.7
2022-06-01,12,Taipei Zoo,11.4
2022-06-01,13,Taipei Main Station,4.0
2022-06-01,13,Ximen,12.0
2022-06-01,13,Gongguan,4.7
2022-06-01,13,Xiaobitan,13.9
2022-06-01,13,Yuanshan,5.3
2022-06-01,13,Xindian District Office,2.2
2022-06-01,14,Taipei Zoo,4.9
2022-06-01,16,Banqiao,13.3
2022-06-01,16,Da'an,8.3
2022-06-01,16,Zhongshan,1.4
2022-06-01,16,Muzha,19.9
2022-06-01,16,Daqiaotou,10.9
2022-06-01,16,Wanlong,9.9
2022-06-01,17,Taipei City Hall,9.5
2022-06-01,17,Guting,9.5
2022-06-01,17,Yongning,4.9
2022-06-01,17,Zhishan,3.5
2022-06-01,17,Taipei Zoo,10.9
2022-06-01,18,Zhongxiao Fuxing,4.8
2022-06-01,18,Ximen,4.7
2022-06-01,18,Banqiao,10.2
2022-06-01,18,Songshan Airport,10.6
2022-06-01,18,Xiaobitan,8.9
2022-06-01,18,Nangang Exhibition Center,2.4
2022-06-01,19,Banqiao,9.7
2022-06-01,19,Taipei City Hall,15.1
2022-06-01,19,Dongmen,10.1
2022-06-01,19,Da'an,5.5
2022-06-01,19,Gongguan,3.9
2022-06-01,19,Yongning,1.1
2022-06-01,19,Muzha,10.8
2022-06-01,19,Daqiaotou,16.8
2022-06-01,20,Nanjing Fuxing,10.1
2022-06-01,21,Taipei Main Station,2.4
2022-06-01,21,Guting,7.3
2022-06-01,21,Yongning,6.7
2022-06-01,21,Songshan Airport,7.8
2022-06-01,22,Guting,3.1
2022-06-01,22,Xindian,3.8
2022-06-01,22,Taipei Zoo,2.5
2022-06-01,23,Nangang,5.9
2022-06-01,23,Songshan Airport,1.7
2022-06-01,23,Xindian District Office,9.6
2022-06-02,0,Zhongshan,2.6
2022-06-02,1,Zhongxiao Fuxing,2.2
2022-06-02,2,Ximen,6.5
2022-06-02,2,Nangang,3.2
2022-06-02,2,Muzha,3.6
2022-06-02,3,Jingmei,1.3
2022-06-02,4,Taipei City Hall,4.7
2022-06-02,5,Zhishan,9.9
2022-06-02,5,Daqiaotou,2.4
2022-06-02,6,Nanjing Fuxing,0.8
2022-06-02,6,Wanlong,7.0
2022-06-02,7,Taipei City Hall,4.4
2022-06-02,7,Dongmen,0.3
2022-06-02,7,Zhongshan,15.1
2022-06-02,7,Nangang,7.8
2022-06-02,8,Zhongxiao Fuxing,1.4
2022-06-02,8,Da'an,6.4
2022-06-02,8,Gongguan,2.7
2022-06-02,8,Songshan Airport,2.0
2022-06-02,8,Muzha,15.1
2022-06-02,8,Tamsui,20.3
2022-06-02,8,Taipei Zoo,23.0
2022-06-02,9,Taipei Main Station,5.6
2022-06-02,9,Taipei City Hall,2.5
2022-06-02,9,Nanjing Fuxing,4.4
2022-06-02,9,Zhongshan,8.5
2022-06-02,9,Jiantan,4.8
2022-06-02,9,Xindian,16.7
2022-06-02,9,Muzha,10.8
2022-06-02,9,Jingmei,13.3
2022-06-02,9,Xindian District Office,15.4
2022-06-02,10,Guting,2.4
2022-06-02,10,Da'an,3.5
2022-06-02,10,Zhongshan,6.6
2022-06-02,10,Songshan Airport,4.9
2022-06-02,10,Muzha,3.1
2022-06-02,10,Yuanshan,6.6
2022-06-02,11,Zhongshan,5.3
2022-06-02,11,Qizhang,6.6
2022-06-02,11,Taipei Zoo,11.2
2022-06-02,12,Nanjing Fuxing,17.7
2022-06-02,13,Da'an,7.0
2022-06-02,13,Zhongshan,3.4
2022-06-02,13,Yuanshan,9.9
2022-06-02,13,Zhishan,8.3
2022-06-02,14,Wanlong,4.2
2022-06-02,15,Songshan Airport,7.6
2022-06-02,15,Jiantan,16.0
2022-06-02,15,Zhishan,3.0
2022-06-02,15,Taipei Zoo,4.5
2022-06-02,16,Taipei City Hall,15.2
2022-06-02,16,Guting,6.0
2022-06-02,17,Gongguan,10.8
2022-06-02,17,Wanlong,3.8
2022-06-02,17,Jingmei,9.7
2022-06-02,18,Yongning,2.2
2022-06-02,18,Nangang Exhibition Center,10.1
2022-06-02,19,Taipei Main Station,5.9
2022-06-02,19,Taipei City Hall,16.3
2022-06-02,19,Da'an,4.3
2022-06-02,19,Gongguan,2.9
2022-06-02,19,Xiaobitan,2.7
2022-06-02,20,Taipei Main Station,1.5
2022-06-02,20,Guting,5.0
2022-06-02,20,Songshan Airport,2.2
2022-06-02,20,Jiantan,3.1
2022-06-02,20,Xindian,2.6
2022-06-02,20,Tamsui,6.1
2022-06-02,20,Xiaobitan,2.6
2022-06-02,20,Yuanshan,3.3
2022-06-02,20,Daqiaotou,0.8
2022-06-02,20,Wanlong,1.5
2022-06-02,21,Beitou,8.5
2022-06-02,21,Zhishan,6.3
2022-06-02,21,Jingmei,5.9
2022-06-02,21,Nangang Exhibition Center,10.6
2022-06-02,22,Taipei Main Station,16.6
2022-06-02,22,Zhongxiao Fuxing,0.4
2022-06-02,22,Tamsui,2.9
2022-06-02,23,Shilin,4.8
2022-06-03,4,Xindian District Office,5.2
2022-06-03,5,Tamsui,3.4
2022-06-03,6,Ximen,3.8
2022-06-03,6,Zhishan,1.3
2022-06-03,7,Taipei Main Station,2.4
2022-06-03,7,Zhongshan,10.2
2022-06-03,7,Songshan Airport,2.5
2022-06-03,7,Xiaobitan,8.0
2022-06-03,7,Daqiaotou,10.2
2022-06-03,7,Jingmei,13.7
2022-06-03,7,Xindian District Office,4.5
2022-06-03,8,Guting,6.2
2022-06-03,8,Shilin,5.6
2022-06-03,8,Gongguan,3.9
2022-06-03,8,Jiantan,7.8
2022-06-03,8,Xiaobitan,15.4
2022-06-03,8,Wanlong,12.8
2022-06-03,8,Nangang Exhibition Center,2.1
2022-06-03,9,Zhongxiao Fuxing,11.5
2022-06-03,9,Nanjing Fuxing,4.1
2022-06-03,9,Zhongshan,20.9
2022-06-03,9,Muzha,10.9
2022-06-03,9,Beitou,13.4
2022-06-03,10,Nanjing Fuxing,4.1
2022-06-03,10,Beitou,15.0
2022-06-03,10,Zhishan,9.6
2022-06-03,10,Xindian District Office,20.8
2022-06-03,11,Ximen,4.3
2022-06-03,11,Zhishan,2.6
2022-06-03,11,Jingmei,4.6
2022-06-03,11,Qizhang,4.2
2022-06-03,12,Taipei Main Station,2.3
2022-06-03,12,Songshan Airport,0.8
2022-06-03,12,Wanlong,3.2
2022-06-03,13,Nangang,2.2
2022-06-03,13,Jiantan,3.3
2022-06-03,13,Wanlong,1.2
2022-06-03,13,Jingmei,4.7
2022-06-03,14,Banqiao,5.7
2022-06-03,14,Taipei City Hall,4.9
2022-06-03,14,Dongmen,0.4
2022-06-03,14,Songshan Airport,7.2
2022-06-03,14,Xindian,6.9
2022-06-03,15,Gongguan,2.6
2022-06-03,15,Wanlong,6.9
2022-06-03,16,Yuanshan,6.1
2022-06-03,16,Jingmei,7.0
2022-06-03,17,Zhongxiao Fuxing,5.0
2022-06-03,17,Ximen,9.6
2022-06-03,17,Dongmen,1.5
2022-06-03,17,Songshan Airport,1.3
2022-06-03,17,Jingmei,3.7
2022-06-03,17,Qizhang,5.6
2022-06-03,18,Nanjing Fuxing,14.6
2022-06-03,18,Guting,5.3
2022-06-03,18,Dongmen,20.2
2022-06-03,18,Shilin,2.8
2022-06-03,18,Gongguan,10.2
2022-06-03,18,Nangang,4.4
2022-06-03,18,Tamsui,5.9
2022-06-03,19,Banqiao,10.6
2022-06-03,19,Taipei City Hall,8.5
2022-06-03,19,Nanjing Fuxing,8.9
2022-06-03,19,Dongmen,10.5
2022-06-03,19,Shilin,8.2
2022-06-03,19,Gongguan,5.5
2022-06-03,19,Wanlong,8.3
2022-06-03,19,Nangang Exhibition Center,8.1
2022-06-03,20,Guting,14.8
2022-06-03,20,Dongmen,4.1
2022-06-03,20,Da'an,2.5
2022-06-03,20,Songshan Airport,8.7
2022-06-03,20,Beitou,12.6
2022-06-03,20,Tamsui,4.1
2022-06-03,20,Xiaobitan,6.5
2022-06-03,20,Daqiaotou,7.6
2022-06-03,20,Taipei Zoo,8.1
2022-06-03,21,Taipei Main Station,4.9
2022-06-03,21,Banqiao,2.6
2022-06-03,21,Nanjing Fuxing,8.2
2022-06-03,21,Gongguan,13.1
2022-06-03,21,Xindian,8.7
2022-06-03,22,Ximen,6.9
2022-06-04,1,Daqiaotou,4.0
2022-06-04,3,Ximen,3.5
2022-06-04,3,Dongmen,7.1
2022-06-04,4,Zhongxiao Fuxing,3.4
2022-06-04,6,Qizhang,1.4
2022-06-04,7,Guting,14.7
2022-06-04,7,Nangang,4.1
2022-06-04,7,Jingmei,4.5
2022-06-04,8,Da'an,3.1
2022-06-04,8,Nangang,0.5
2022-06-04,8,Qizhang,3.8
2022-06-04,9,Banqiao,9.2
2022-06-04,9,Nanjing Fuxing,4.4
2022-06-04,9,Guting,4.3
2022-06-04,9,Nangang Exhibition Center,0.4
2022-06-04,9,Taipei Zoo,1.6
2022-06-04,10,Ximen,4.3
2022-06-04,10,Da'an,11.1
2022-06-04,10,Zhongshan,9.8
2022-06-04,10,Gongguan,3.6
2022-06-04,10,Jiantan,3.6
2022-06-04,10,Beitou,3.3
2022-06-04,10,Yuanshan,2.6
2022-06-04,10,Wanlong,7.6
2022-06-04,11,Zhongxiao Fuxing,3.6
2022-06-04,11,Banqiao,9.5
2022-06-04,11,Nanjing Fuxing,13.2
2022-06-04,11,Guting,6.7
2022-06-04,11,Shilin,21.3
2022-06-04,11,Xiaobitan,4.3
2022-06-04,12,Gongguan,6.2
2022-06-04,12,Yongning,19.0
2022-06-04,12,Nangang,18.2
2022-06-04,12,Xindian,15.2
2022-06-04,12,Yuanshan,10.3
2022-06-04,13,Taipei City Hall,2.4
2022-06-04,13,Da'an,5.3
2022-06-04,13,Songshan Airport,12.2
2022-06-04,13,Zhishan,9.9
2022-06-04,13,Wanlong,6.7
2022-06-04,13,Nangang Exhibition Center,0.9
2022-06-04,13,Taipei Zoo,5.9
2022-06-04,14,Zhongxiao Fuxing,16.5
2022-06-04,14,Shilin,9.7
2022-06-04,14,Yongning,11.1
2022-06-04,14,Xindian,12.8
2022-06-04,14,Zhishan,5.8
2022-06-04,14,Wanlong,9.0
2022-06-04,14,Nangang Exhibition Center,0.2
2022-06-04,14,Taipei Zoo,6.6
2022-06-04,15,Yongning,12.3
2022-06-04,15,Beitou,2.6
2022-06-04,15,Tamsui,6.9
2022-06-04,16,Ximen,3.3
2022-06-04,17,Zhongxiao Fuxing,2.7
2022-06-04,17,Banqiao,5.4
2022-06-04,17,Nangang,6.4
2022-06-04,17,Xindian,3.0
2022-06-04,17,Tamsui,6.3
2022-06-04,17,Daqiaotou,8.4
2022-06-04,17,Taipei Zoo,7.6
2022-06-04,18,Taipei City Hall,7.9
2022-06-04,18,Da'an,5.2
2022-06-04,18,Yuanshan,12.6
2022-06-04,19,Ximen,6.0
2022-06-04,19,Zhongshan,1.2
2022-06-04,19,Shilin,10.1
2022-06-04,19,Gongguan,6.2
2022-06-04,19,Yongning,2.6
2022-06-04,19,Songshan Airport,12.9
2022-06-04,19,Zhishan,3.5
2022-06-04,19,Daqiaotou,16.2
2022-06-04,20,Zhongxiao Fuxing,1.5
2022-06-04,20,Banqiao,2.8
2022-06-04,20,Gongguan,11.3
2022-06-04,20,Jingmei,3.0
2022-06-04,20,Taipei Zoo,8.3
2022-06-04,21,Zhongshan,18.8
2022-06-04,21,Yongning,11.0
2022-06-04,22,Dongmen,4.9
2022-06-04,22,Zhishan,2.4
2022-06-04,23,Banqiao,2.3
2022-06-04,23,Xindian,7.5
2022-06-05,0,Zhongshan,2.2
2022-06-05,0,Songshan Airport,1.3
2022-06-05,0,Muzha,13.2
2022-06-05,1,Songshan Airport,0.9
2022-06-05,1,Muzha,1.3
2022-06-05,1,Tamsui,3.5
2022-06-05,1,Xindian District Office,9.1
2022-06-05,4,Shilin,2.5
2022-06-05,5,Wanlong,0.2
2022-06-05,6,Jiantan,4.4
2022-06-05,7,Zhishan,14.6
2022-06-05,8,Gongguan,1.2
2022-06-05,8,Yuanshan,4.8
2022-06-05,9,Zhongxiao Fuxing,6.7
2022-06-05,9,Xindian,5.3
2022-06-05,10,Taipei Main Station,7.0
2022-06-05,10,Zhongshan,9.0
2022-06-05,10,Yongning,1.5
2022-06-05,11,Taipei Main Station,6.6
2022-06-05,11,Songshan Airport,24.3
2022-06-05,11,Jiantan,1.9
2022-06-05,11,Qizhang,5.4
2022-06-05,12,Taipei Main Station,4.0
2022-06-05,12,Da'an,2.9
2022-06-05,12,Nangang,8.1
2022-06-05,12,Muzha,8.2
2022-06-05,12,Daqiaotou,2.6
2022-06-05,12,Nangang Exhibition Center,10.2
2022-06-05,13,Guting,6.0
2022-06-05,13,Gongguan,14.3
2022-06-05,13,Yongning,15.8
2022-06-05,13,Beitou,9.0
2022-06-05,13,Xiaobitan,7.4
2022-06-05,13,Zhishan,7.8
2022-06-05,13,Daqiaotou,1.8
2022-06-05,13,Qizhang,18.1
2022-06-05,14,Taipei Main Station,15.6
2022-06-05,14,Banqiao,2.7
2022-06-05,14,Nanjing Fuxing,5.3
2022-06-05,14,Yongning,3.5
2022-06-05,14,Xindian District Office,9.9
2022-06-05,15,Zhongxiao Fuxing,1.2
2022-06-05,15,Taipei City Hall,13.8
2022-06-05,15,Guting,3.6
2022-06-05,15,Muzha,20.1
2022-06-05,16,Gongguan,12.3
2022-06-05,16,Songshan Airport,15.8
2022-06-05,16,Xindian,7.5
2022-06-05,16,Muzha,1.9
2022-06-05,16,Beitou,2.1
2022-06-05,16,Xindian District Office,18.1
2022-06-05,17,Banqiao,5.4
2022-06-05,18,Zhongxiao Fuxing,3.4
2022-06-05,18,Guting,3.4
2022-06-05,18,Dongmen,16.9
2022-06-05,18,Da'an,19.6
2022-06-05,18,Nangang,5.6
2022-06-05,19,Songshan Airport,1.9
2022-06-05,19,Yuanshan,13.1
2022-06-05,20,Xiaobitan,3.2
2022-06-05,20,Xindian District Office,6.8
2022-06-05,20,Taipei Zoo,5.9
2022-06-05,21,Ximen,3.1
2022-06-05,21,Zhishan,2.1
2022-06-05,22,Guting,4.5
2022-06-05,22,Tamsui,11.4
2022-06-05,22,Xiaobitan,3.5
2022-06-05,22,Wanlong,3.3
2022-06-05,23,Nangang Exhibition Center,5.1
2022-06-06,0,Nangang,3.7
2022-06-06,0,Xiaobitan,2.9
2022-06-06,3,Xiaobitan,2.6
2022-06-06,5,Beitou,3.2
2022-06-06,6,Dongmen,6.4
2022-06-06,7,Guting,7.6
2022-06-06,7,Da'an,2.6
2022-06-06,7,Songshan Airport,2.3
2022-06-06,7,Xindian,4.6
2022-06-06,7,Tamsui,9.3
2022-06-06,7,Yuanshan,0.6
2022-06-06,7,Jingmei,2.0
2022-06-06,7,Qizhang,0.7
2022-06-06,7,Taipei Zoo,3.6
2022-06-06,8,Dongmen,14.8
2022-06-06,8,Yongning,9.4
2022-06-06,8,Wanlong,10.2
2022-06-06,8,Nangang Exhibition Center,3.6
2022-06-06,8,Taipei Zoo,6.3
2022-06-06,9,Yuanshan,17.0
2022-06-06,9,Daqiaotou,5.4
2022-06-06,9,Wanlong,2.1
2022-06-06,9,Qizhang,12.1
2022-06-06,9,Xindian District Office,10.8
2022-06-06,9,Nangang Exhibition Center,16.5
2022-06-06,10,Yongning,2.1
2022-06-06,10,Songshan Airport,3.0
2022-06-06,10,Tamsui,5.5
2022-06-06,11,Dongmen,2.8
2022-06-06,12,Da'an,4.6
2022-06-06,12,Nangang,17.4
2022-06-06,12,Beitou,11.3
2022-06-06,12,Xiaobitan,4.0
2022-06-06,12,Yuanshan,7.4
2022-06-06,12,Zhishan,2.4
2022-06-06,13,Dongmen,13.6
2022-06-06,13,Da'an,8.5
2022-06-06,13,Jiantan,10.1
2022-06-06,13,Beitou,4.9
2022-06-06,13,Zhishan,3.7
2022-06-06,13,Daqiaotou,7.9
2022-06-06,13,Xindian District Office,3.4
2022-06-06,14,Dongmen,1.5
2022-06-06,14,Tamsui,18.5
2022-06-06,14,Wanlong,10.4
2022-06-06,15,Taipei Zoo,7.8
2022-06-06,16,Jingmei,5.9
2022-06-06,17,Ximen,9.3
2022-06-06,17,Dongmen,7.6
2022-06-06,17,Yongning,2.8
2022-06-06,17,Songshan Airport,6.3
2022-06-06,17,Daqiaotou,5.2
2022-06-06,18,Zhongxiao Fuxing,12.2
2022-06-06,18,Guting,8.2
2022-06-06,18,Dongmen,2.8
2022-06-06,18,Zhongshan,11.2
2022-06-06,18,Songshan Airport,6.3
2022-06-06,18,Beitou,12.1
2022-06-06,18,Yuanshan,8.1
2022-06-06,18,Wanlong,4.2
2022-06-06,18,Jingmei,7.2
2022-06-06,18,Qizhang,8.8
2022-06-06,19,Zhongxiao Fuxing,6.6
2022-06-06,19,Ximen,5.2
2022-06-06,19,Gongguan,18.5
2022-06-06,19,Xindian,4.5
2022-06-06,19,Xiaobitan,3.3
2022-06-06,19,Qizhang,2.7
2022-06-06,19,Xindian District Office,12.0
2022-06-06,19,Nangang Exhibition Center,4.0
2022-06-06,20,Ximen,6.8
2022-06-06,20,Banqiao,8.6
2022-06-06,20,Nanjing Fuxing,5.3
2022-06-06,20,Muzha,9.0
2022-06-06,20,Yuanshan,5.1
2022-06-06,20,Jingmei,12.1
2022-06-06,21,Beitou,3.3
2022-06-06,21,Daqiaotou,3.2
2022-06-06,22,Dongmen,9.1
2022-06-06,22,Tamsui,2.7
2022-06-06,23,Yuanshan,9.5
2022-06-06,23,Zhishan,7.3
2022-06-06,23,Daqiaotou,7.7
2022-06-07,0,Zhongxiao Fuxing,12.4
2022-06-07,1,Zhongshan,6.6
2022-06-07,1,Daqiaotou,1.2
2022-06-07,2,Taipei Main Station,3.2
2022-06-07,2,Nangang Exhibition Center,1.8
2022-06-07,3,Zhongshan,1.8
2022-06-07,3,Jingmei,2.9
2022-06-07,3,Qizhang,1.3
2022-06-07,4,Qizhang,3.8
2022-06-07,5,Taipei Main Station,8.1
2022-06-07,5,Banqiao,5.9
2022-06-07,6,Guting,4.7
2022-06-07,6,Muzha,0.9
2022-06-07,6,Nangang Exhibition Center,5.9
2022-06-07,7,Songshan Airport,2.8
2022-06-07,7,Qizhang,7.6
2022-06-07,7,Xindian District Office,4.7
2022-06-07,7,Taipei Zoo,9.8
2022-06-07,8,Taipei Main Station,13.4
2022-06-07,8,Dongmen,3.0
2022-06-07,8,Beitou,5.1
2022-06-07,8,Yuanshan,27.0
2022-06-07,8,Jingmei,12.7
2022-06-07,9,Ximen,3.0
2022-06-07,9,Guting,3.6
2022-06-07,9,Zhongshan,18.2
2022-06-07,9,Gongguan,2.2
2022-06-07,9,Yongning,4.0
2022-06-07,9,Daqiaotou,4.3
2022-06-07,10,Taipei Main Station,8.5
2022-06-07,10,Nangang Exhibition Center,6.3
2022-06-07,11,Zhongxiao Fuxing,16.1
2022-06-07,11,Wanlong,11.5
2022-06-07,12,Zhongxiao Fuxing,7.1
2022-06-07,12,Nanjing Fuxing,3.6
2022-06-07,12,Beitou,12.0
2022-06-07,12,Daqiaotou,7.1
2022-06-07,12,Xindian District Office,9.8
2022-06-07,13,Da'an,4.5
2022-06-07,14,Ximen,9.1
2022-06-07,14,Taipei City Hall,6.3
2022-06-07,15,Nanjing Fuxing,1.4
2022-06-07,15,Guting,19.3
2022-06-07,15,Dongmen,2.7
2022-06-07,15,Shilin,2.4
2022-06-07,15,Songshan Airport,1.4
2022-06-07,15,Xindian District Office,13.5
2022-06-07,16,Ximen,12.6
2022-06-07,16,Dongmen,11.2
2022-06-07,16,Muzha,3.1
2022-06-07,16,Jingmei,4.6
2022-06-07,16,Nangang Exhibition Center,8.5
2022-06-07,17,Gongguan,9.0
2022-06-07,17,Beitou,2.1
2022-06-07,17,Tamsui,0.6
2022-06-07,18,Songshan Airport,15.2
2022-06-07,18,Xindian,5.8
2022-06-07,18,Xiaobitan,7.9
2022-06-07,18,Daqiaotou,4.8
2022-06-07,18,Wanlong,11.9
2022-06-07,19,Ximen,6.2
2022-06-07,19,Taipei City Hall,20.4
2022-06-07,19,Yongning,11.8
2022-06-07,19,Songshan Airport,10.7
2022-06-07,19,Yuanshan,1.8
2022-06-07,20,Guting,3.3
2022-06-07,20,Xindian,2.6
2022-06-07,20,Yuanshan,16.6
2022-06-07,21,Muzha,15.0
2022-06-07,22,Ximen,8.9
2022-06-07,22,Dongmen,0.6
2022-06-07,22,Zhongshan,3.3
2022-06-07,22,Shilin,9.2
2022-06-07,22,Wanlong,5.6
2022-06-07,22,Jingmei,10.8
2022-06-07,23,Nangang,10.0
2022-06-07,23,Muzha,2.3
2022-06-07,23,Xiaobitan,1.1
2022-06-08,0,Songshan Airport,1.4
2022-06-08,1,Gongguan,9.2
2022-06-08,1,Qizhang,7.2
2022-06-08,2,Taipei City Hall,0.6
2022-06-08,4,Shilin,9.7
2022-06-08,5,Taipei Main Station,3.7
2022-06-08,5,Xindian,0.3
2022-06-08,5,Xiaobitan,4.6
2022-06-08,6,Dongmen,11.4
2022-06-08,6,Zhishan,2.1
2022-06-08,7,Shilin,15.9
2022-06-08,7,Yongning,5.7
2022-06-08,7,Xiaobitan,3.1
2022-06-08,7,Yuanshan,6.1
2022-06-08,7,Nangang Exhibition Center,13.3
2022-06-08,8,Zhongxiao Fuxing,16.2
2022-06-08,8,Banqiao,4.8
2022-06-08,8,Nanjing Fuxing,14.4
2022-06-08,8,Xindian,17.7
2022-06-08,8,Muzha,18.1
2022-06-08,8,Wanlong,10.9
2022-06-08,8,Jingmei,10.7
2022-06-08,8,Nangang Exhibition Center,15.6
2022-06-08,9,Guting,6.9
2022-06-08,9,Zhongshan,8.2
2022-06-08,9,Jiantan,2.0
2022-06-08,9,Xiaobitan,8.7
2022-06-08,9,Xindian District Office,5.4
2022-06-08,10,Jiantan,16.0
2022-06-08,10,Yuanshan,17.3
2022-06-08,11,Beitou,3.3
2022-06-08,11,Yuanshan,6.6
2022-06-08,11,Qizhang,12.6
2022-06-08,12,Guting,14.7
2022-06-08,12,Gongguan,9.2
2022-06-08,12,Xindian,12.0
2022-06-08,12,Zhishan,1.3
2022-06-08,13,Banqiao,0.4
2022-06-08,13,Dongmen,8.5
2022-06-08,13,Beitou,0.2
2022-06-08,14,Wanlong,4.0
2022-06-08,14,Xindian District Office,3.3
2022-06-08,15,Nangang,5.2
2022-06-08,15,Jiantan,10.2
2022-06-08,15,Beitou,2.3
2022-06-08,15,Jingmei,15.7
2022-06-08,16,Dongmen,2.6
2022-06-08,16,Shilin,3.3
2022-06-08,16,Yongning,2.6
2022-06-08,16,Qizhang,10.8
2022-06-08,16,Xindian District Office,11.7
2022-06-08,17,Jiantan,5.6
2022-06-08,17,Zhishan,10.3
2022-06-08,17,Jingmei,4.2
2022-06-08,18,Banqiao,9.8
2022-06-08,18,Guting,3.6
2022-06-08,18,Da'an,1.8
2022-06-08,18,Zhongshan,23.7
2022-06-08,18,Gongguan,4.1
2022-06-08,18,Yongning,2.4
2022-06-08,18,Beitou,13.7
2022-06-08,18,Xiaobitan,23.6
2022-06-08,18,Daqiaotou,19.6
