Date,Hour,Station,Entries,Exits
2022-02-11,6,Dongmen,835,746
2022-02-11,6,Da'an,723,670
2022-02-11,6,Zhongshan,713,718
2022-02-11,6,Shilin,669,609
2022-02-11,6,Gongguan,628,645
2022-02-11,6,Yongning,605,541
2022-02-11,6,Nangang,603,535
2022-02-11,6,Songshan Airport,548,529
2022-02-11,6,Jiantan,473,487
2022-02-11,6,Xindian,459,448
2022-02-11,6,Muzha,418,387
2022-02-11,6,Beitou,347,329
2022-02-11,6,Tamsui,371,393
2022-02-11,6,Xiaobitan,177,162
2022-02-11,6,Yuanshan,329,312
2022-02-11,6,Zhishan,234,241
2022-02-11,6,Daqiaotou,265,239
2022-02-11,6,Wanlong,292,291
2022-02-11,6,Jingmei,316,303
2022-02-11,6,Qizhang,203,232
2022-02-11,6,Xindian District Office,272,227
2022-02-11,6,Nangang Exhibition Center,450,419
2022-02-11,6,Taipei Zoo,228,198
2022-02-11,7,Taipei Main Station,6028,5978
2022-02-11,7,Zhongxiao Fuxing,3962,3834
2022-02-11,7,Ximen,3536,3466
2022-02-11,7,Banqiao,3423,3273
2022-02-11,7,Taipei City Hall,3220,3031
2022-02-11,7,Nanjing Fuxing,2637,2395
2022-02-11,7,Guting,2354,2237
2022-02-11,7,Dongmen,2118,1970
2022-02-11,7,Da'an,1908,1930
2022-02-11,7,Zhongshan,1889,1694
2022-02-11,7,Shilin,1799,1641
2022-02-11,7,Gongguan,1708,1555
2022-02-11,7,Yongning,1490,1537
2022-02-11,7,Nangang,1565,1478
2022-02-11,7,Songshan Airport,1446,1442
2022-02-11,7,Jiantan,1320,1280
2022-02-11,7,Xindian,1343,1269
2022-02-11,7,Muzha,1196,1054
2022-02-11,7,Beitou,1015,885
2022-02-11,7,Tamsui,1110,1041
2022-02-11,7,Xiaobitan,482,461
2022-02-11,7,Yuanshan,841,770
2022-02-11,7,Zhishan,689,669
2022-02-11,7,Daqiaotou,693,706
2022-02-11,7,Wanlong,828,861
2022-02-11,7,Jingmei,811,760
2022-02-11,7,Qizhang,571,609
2022-02-11,7,Xindian District Office,676,718
2022-02-11,7,Nangang Exhibition Center,1244,1205
2022-02-11,7,Taipei Zoo,618,576
2022-02-11,8,Taipei Main Station,8960,8690
2022-02-11,8,Zhongxiao Fuxing,6149,5552
2022-02-11,8,Ximen,5215,4980
2022-02-11,8,Banqiao,5043,4666
2022-02-11,8,Taipei City Hall,4573,4504
2022-02-11,8,Nanjing Fuxing,4015,3923
2022-02-11,8,Guting,3639,3322
2022-02-11,8,Dongmen,3177,3186
2022-02-11,8,Da'an,2837,2737
2022-02-11,8,Zhongshan,2989,2819
2022-02-11,8,Shilin,2747,2620
2022-02-11,8,Gongguan,2539,2355
2022-02-11,8,Yongning,2307,2209
2022-02-11,8,Nangang,2307,2133
2022-02-11,8,Songshan Airport,2114,1946
2022-02-11,8,Jiantan,1961,1774
2022-02-11,8,Xindian,1983,1910
2022-02-11,8,Muzha,1624,1534
2022-02-11,8,Beitou,1442,1308
2022-02-11,8,Tamsui,1623,1456
2022-02-11,8,Xiaobitan,712,657
2022-02-11,8,Yuanshan,1230,1183
2022-02-11,8,Zhishan,1071,1037
2022-02-11,8,Daqiaotou,1116,1017
2022-02-11,8,Wanlong,1208,1295
2022-02-11,8,Jingmei,1243,1124
2022-02-11,8,Qizhang,874,875
2022-02-11,8,Xindian District Office,1083,926
2022-02-11,8,Nangang Exhibition Center,1784,1799
2022-02-11,8,Taipei Zoo,874,820
2022-02-11,9,Taipei Main Station,5685,5154
2022-02-11,9,Zhongxiao Fuxing,3789,3624
2022-02-11,9,Ximen,3371,3264
2022-02-11,9,Banqiao,3154,3159
2022-02-11,9,Taipei City Hall,2901,2731
2022-02-11,9,Nanjing Fuxing,2563,2449
2022-02-11,9,Guting,2203,2142
2022-02-11,9,Dongmen,2081,1790
2022-02-11,9,Da'an,1705,1751
2022-02-11,9,Zhongshan,1849,1728
2022-02-11,9,Shilin,1628,1441
2022-02-11,9,Gongguan,1538,1489
2022-02-11,9,Yongning,1445,1362
2022-02-11,9,Nangang,1450,1471
2022-02-11,9,Songshan Airport,1378,1333
2022-02-11,9,Jiantan,1191,1126
2022-02-11,9,Xindian,1246,1139
2022-02-11,9,Muzha,1098,897
2022-02-11,9,Beitou,854,837
2022-02-11,9,Tamsui,993,935
2022-02-11,9,Xiaobitan,452,364
2022-02-11,9,Yuanshan,781,772
2022-02-11,9,Zhishan,621,594
2022-02-11,9,Daqiaotou,645,611
2022-02-11,9,Wanlong,772,747
2022-02-11,9,Jingmei,790,693
2022-02-11,9,Qizhang,567,539
2022-02-11,9,Xindian District Office,645,676
2022-02-11,9,Nangang Exhibition Center,1146,1129
2022-02-11,9,Taipei Zoo,573,567
2022-02-11,10,Taipei Main Station,3700,3522
2022-02-11,10,Zhongxiao Fuxing,2555,2382
2022-02-11,10,Ximen,2286,2132
2022-02-11,10,Banqiao,2109,1919
2022-02-11,10,Taipei City Hall,1954,1730
2022-02-11,10,Nanjing Fuxing,1641,1643
2022-02-11,10,Guting,1609,1485
2022-02-11,10,Dongmen,1349,1245
2022-02-11,10,Da'an,1163,1124
2022-02-11,10,Zhongshan,1200,1153
2022-02-11,10,Shilin,1167,1054
2022-02-11,10,Gongguan,1062,935
2022-02-11,10,Yongning,980,949
2022-02-11,10,Nangang,953,864
2022-02-11,10,Songshan Airport,919,872
2022-02-11,10,Jiantan,829,755
2022-02-11,10,Xindian,802,840
2022-02-11,10,Muzha,683,626
2022-02-11,10,Beitou,624,564
2022-02-11,10,Tamsui,693,634
2022-02-11,10,Xiaobitan,321,289
2022-02-11,10,Yuanshan,533,523
2022-02-11,10,Zhishan,484,418
2022-02-11,10,Daqiaotou,498,459
2022-02-11,10,Wanlong,521,503
2022-02-11,10,Jingmei,539,481
2022-02-11,10,Qizhang,378,334
2022-02-11,10,Xindian District Office,439,383
2022-02-11,10,Nangang Exhibition Center,746,667
2022-02-11,10,Taipei Zoo,364,367
2022-02-11,11,Taipei Main Station,3562,3351
2022-02-11,11,Zhongxiao Fuxing,2379,2273
2022-02-11,11,Ximen,2165,1934
2022-02-11,11,Banqiao,1999,1846
2022-02-11,11,Taipei City Hall,1854,1838
2022-02-11,11,Nanjing Fuxing,1553,1474
2022-02-11,11,Guting,1462,1394
2022-02-11,11,Dongmen,1186,1244
2022-02-11,11,Da'an,1182,1093
2022-02-11,11,Zhongshan,1099,1155
2022-02-11,11,Shilin,1009,1053
2022-02-11,11,Gongguan,1010,921
2022-02-11,11,Yongning,930,842
2022-02-11,11,Nangang,985,830
2022-02-11,11,Songshan Airport,848,774
2022-02-11,11,Jiantan,773,737
2022-02-11,11,Xindian,741,727
2022-02-11,11,Muzha,600,586
2022-02-11,11,Beitou,584,498
2022-02-11,11,Tamsui,658,609
2022-02-11,11,Xiaobitan,275,308
2022-02-11,11,Yuanshan,476,505
2022-02-11,11,Zhishan,441,388
2022-02-11,11,Daqiaotou,475,462
2022-02-11,11,Wanlong,471,465
2022-02-11,11,Jingmei,535,487
2022-02-11,11,Qizhang,354,312
2022-02-11,11,Xindian District Office,437,383
2022-02-11,11,Nangang Exhibition Center,708,651
2022-02-11,11,Taipei Zoo,325,329
2022-02-11,12,Taipei Main Station,3947,3572
2022-02-11,12,Zhongxiao Fuxing,2706,2432
2022-02-11,12,Ximen,2437,2157
2022-02-11,12,Banqiao,2126,2097
2022-02-11,12,Taipei City Hall,2057,2011
2022-02-11,12,Nanjing Fuxing,1745,1658
2022-02-11,12,Guting,1559,1539
2022-02-11,12,Dongmen,1451,1224
2022-02-11,12,Da'an,1266,1151
2022-02-11,12,Zhongshan,1236,1258
2022-02-11,12,Shilin,1161,1049
2022-02-11,12,Gongguan,1117,985
2022-02-11,12,Yongning,1054,911
2022-02-11,12,Nangang,1011,950
2022-02-11,12,Songshan Airport,960,924
2022-02-11,12,Jiantan,859,786
2022-02-11,12,Xindian,836,825
2022-02-11,12,Muzha,754,659
2022-02-11,12,Beitou,638,621
2022-02-11,12,Tamsui,720,642
2022-02-11,12,Xiaobitan,293,278
2022-02-11,12,Yuanshan,573,540
2022-02-11,12,Zhishan,499,455
2022-02-11,12,Daqiaotou,475,443
2022-02-11,12,Wanlong,539,486
2022-02-11,12,Jingmei,546,519
2022-02-11,12,Qizhang,393,378
2022-02-11,12,Xindian District Office,491,478
2022-02-11,12,Nangang Exhibition Center,744,751
2022-02-11,12,Taipei Zoo,406,374
2022-02-11,13,Taipei Main Station,3796,3548
2022-02-11,13,Zhongxiao Fuxing,2496,2325
2022-02-11,13,Ximen,2247,2024
2022-02-11,13,Banqiao,2098,2064
2022-02-11,13,Taipei City Hall,1896,1751
2022-02-11,13,Nanjing Fuxing,1583,1598
2022-02-11,13,Guting,1448,1381
2022-02-11,13,Dongmen,1362,1350
2022-02-11,13,Da'an,1150,1062
2022-02-11,13,Zhongshan,1231,1195
2022-02-11,13,Shilin,1071,1019
2022-02-11,13,Gongguan,1053,1035
2022-02-11,13,Yongning,960,996
2022-02-11,13,Nangang,994,968
2022-02-11,13,Songshan Airport,861,869
2022-02-11,13,Jiantan,855,817
2022-02-11,13,Xindian,736,829
2022-02-11,13,Muzha,653,665
2022-02-11,13,Beitou,596,562
2022-02-11,13,Tamsui,684,689
2022-02-11,13,Xiaobitan,310,291
2022-02-11,13,Yuanshan,534,488
2022-02-11,13,Zhishan,430,472
2022-02-11,13,Daqiaotou,422,425
2022-02-11,13,Wanlong,543,476
2022-02-11,13,Jingmei,536,484
2022-02-11,13,Qizhang,361,381
2022-02-11,13,Xindian District Office,422,430
2022-02-11,13,Nangang Exhibition Center,775,700
2022-02-11,13,Taipei Zoo,363,334
2022-02-11,14,Taipei Main Station,3583,3259
2022-02-11,14,Zhongxiao Fuxing,2430,2392
2022-02-11,14,Ximen,2171,1960
2022-02-11,14,Banqiao,2017,1848
2022-02-11,14,Taipei City Hall,1918,1808
2022-02-11,14,Nanjing Fuxing,1630,1458
2022-02-11,14,Guting,1433,1419
2022-02-11,14,Dongmen,1284,1186
2022-02-11,14,Da'an,1166,1148
2022-02-11,14,Zhongshan,1148,1109
2022-02-11,14,Shilin,1092,1005
2022-02-11,14,Gongguan,1001,894
2022-02-11,14,Yongning,912,872
2022-02-11,14,Nangang,917,935
2022-02-11,14,Songshan Airport,854,843
2022-02-11,14,Jiantan,739,747
2022-02-11,14,Xindian,776,711
2022-02-11,14,Muzha,623,578
2022-02-11,14,Beitou,553,510
2022-02-11,14,Tamsui,680,600
2022-02-11,14,Xiaobitan,265,254
2022-02-11,14,Yuanshan,494,473
2022-02-11,14,Zhishan,454,400
2022-02-11,14,Daqiaotou,403,390
2022-02-11,14,Wanlong,481,488
2022-02-11,14,Jingmei,491,533
2022-02-11,14,Qizhang,317,324
2022-02-11,14,Xindian District Office,445,454
2022-02-11,14,Nangang Exhibition Center,741,721
2022-02-11,14,Taipei Zoo,368,325
2022-02-11,15,Taipei Main Station,3655,3534
2022-02-11,15,Zhongxiao Fuxing,2541,2420
2022-02-11,15,Ximen,2301,2021
2022-02-11,15,Banqiao,2134,1907
2022-02-11,15,Taipei City Hall,1992,1842
2022-02-11,15,Nanjing Fuxing,1628,1522
2022-02-11,15,Guting,1446,1393
2022-02-11,15,Dongmen,1298,1364
2022-02-11,15,Da'an,1207,1154
2022-02-11,15,Zhongshan,1205,1093
2022-02-11,15,Shilin,1157,1134
2022-02-11,15,Gongguan,1029,1026
2022-02-11,15,Yongning,970,949
2022-02-11,15,Nangang,986,931
2022-02-11,15,Songshan Airport,863,911
2022-02-11,15,Jiantan,789,752
2022-02-11,15,Xindian,755,790
2022-02-11,15,Muzha,642,621
2022-02-11,15,Beitou,613,512
2022-02-11,15,Tamsui,647,660
2022-02-11,15,Xiaobitan,292,281
2022-02-11,15,Yuanshan,516,444
2022-02-11,15,Zhishan,436,438
2022-02-11,15,Daqiaotou,452,447
2022-02-11,15,Wanlong,548,523
2022-02-11,15,Jingmei,517,521
2022-02-11,15,Qizhang,406,325
2022-02-11,15,Xindian District Office,467,362
2022-02-11,15,Nangang Exhibition Center,724,708
2022-02-11,15,Taipei Zoo,404,361
2022-02-11,16,Taipei Main Station,4521,4124
2022-02-11,16,Zhongxiao Fuxing,3076,2807
2022-02-11,16,Ximen,2805,2529
2022-02-11,16,Banqiao,2533,2458
2022-02-11,16,Taipei City Hall,2386,2124
2022-02-11,16,Nanjing Fuxing,1935,1824
2022-02-11,16,Guting,1820,1809
2022-02-11,16,Dongmen,1574,1551
2022-02-11,16,Da'an,1467,1419
2022-02-11,16,Zhongshan,1482,1306
2022-02-11,16,Shilin,1373,1258
2022-02-11,16,Gongguan,1279,1071
2022-02-11,16,Yongning,1202,1103
2022-02-11,16,Nangang,1149,980
2022-02-11,16,Songshan Airport,1065,1004
2022-02-11,16,Jiantan,1050,946
2022-02-11,16,Xindian,1027,914
2022-02-11,16,Muzha,786,751
2022-02-11,16,Beitou,712,704
2022-02-11,16,Tamsui,797,774
2022-02-11,16,Xiaobitan,338,305
2022-02-11,16,Yuanshan,644,556
2022-02-11,16,Zhishan,573,532
2022-02-11,16,Daqiaotou,523,479
2022-02-11,16,Wanlong,671,571
2022-02-11,16,Jingmei,651,552
2022-02-11,16,Qizhang,465,407
2022-02-11,16,Xindian District Office,544,493
2022-02-11,16,Nangang Exhibition Center,911,834
2022-02-11,16,Taipei Zoo,431,421
2022-02-11,17,Taipei Main Station,6238,6345
2022-02-11,17,Zhongxiao Fuxing,4244,3921
2022-02-11,17,Ximen,3742,3610
2022-02-11,17,Banqiao,3461,3292
2022-02-11,17,Taipei City Hall,3304,3273
2022-02-11,17,Nanjing Fuxing,2806,2546
2022-02-11,17,Guting,2547,2397
2022-02-11,17,Dongmen,2309,2176
2022-02-11,17,Da'an,2011,1840
2022-02-11,17,Zhongshan,2074,1977
2022-02-11,17,Shilin,1878,1839
2022-02-11,17,Gongguan,1728,1666
2022-02-11,17,Yongning,1637,1518
2022-02-11,17,Nangang,1614,1572
2022-02-11,17,Songshan Airport,1507,1444
2022-02-11,17,Jiantan,1475,1386
2022-02-11,17,Xindian,1404,1329
2022-02-11,17,Muzha,1131,1060
2022-02-11,17,Beitou,1023,965
2022-02-11,17,Tamsui,1189,1160
2022-02-11,17,Xiaobitan,492,472
2022-02-11,17,Yuanshan,852,890
2022-02-11,17,Zhishan,787,711
2022-02-11,17,Daqiaotou,745,732
2022-02-11,17,Wanlong,870,770
2022-02-11,17,Jingmei,889,774
2022-02-11,17,Qizhang,598,580
2022-02-11,17,Xindian District Office,746,712
2022-02-11,17,Nangang Exhibition Center,1353,1173
2022-02-11,17,Taipei Zoo,647,564
2022-02-11,18,Taipei Main Station,8439,7887
2022-02-11,18,Zhongxiao Fuxing,5925,5796
2022-02-11,18,Ximen,5191,5214
2022-02-11,18,Banqiao,4795,4503
2022-02-11,18,Taipei City Hall,4453,4475
2022-02-11,18,Nanjing Fuxing,3857,3696
2022-02-11,18,Guting,3518,3256
2022-02-11,18,Dongmen,3095,2881
2022-02-11,18,Da'an,2737,2706
2022-02-11,18,Zhongshan,2732,2601
2022-02-11,18,Shilin,2616,2538
2022-02-11,18,Gongguan,2397,2191
2022-02-11,18,Yongning,2228,1972
2022-02-11,18,Nangang,2244,2147
2022-02-11,18,Songshan Airport,2020,1986
2022-02-11,18,Jiantan,1900,1749
2022-02-11,18,Xindian,1913,1815
2022-02-11,18,Muzha,1493,1485
2022-02-11,18,Beitou,1387,1296
2022-02-11,18,Tamsui,1518,1421
2022-02-11,18,Xiaobitan,677,679
2022-02-11,18,Yuanshan,1238,1137
2022-02-11,18,Zhishan,1019,967
2022-02-11,18,Daqiaotou,1057,1012
2022-02-11,18,Wanlong,1231,1096
2022-02-11,18,Jingmei,1203,1153
2022-02-11,18,Qizhang,875,777
2022-02-11,18,Xindian District Office,1058,929
2022-02-11,18,Nangang Exhibition Center,1692,1605
2022-02-11,18,Taipei Zoo,880,805
2022-02-11,19,Taipei Main Station,6711,6110
2022-02-11,19,Zhongxiao Fuxing,4592,4356
2022-02-11,19,Ximen,4023,3919
2022-02-11,19,Banqiao,3840,3475
2022-02-11,19,Taipei City Hall,3497,3343
2022-02-11,19,Nanjing Fuxing,3033,2733
2022-02-11,19,Guting,2607,2618
2022-02-11,19,Dongmen,2484,2247
2022-02-11,19,Da'an,2145,2142
2022-02-11,19,Zhongshan,2147,2010
2022-02-11,19,Shilin,2031,1845
2022-02-11,19,Gongguan,1916,1737
2022-02-11,19,Yongning,1781,1615
2022-02-11,19,Nangang,1746,1578
2022-02-11,19,Songshan Airport,1620,1660
2022-02-11,19,Jiantan,1507,1529
2022-02-11,19,Xindian,1526,1358
2022-02-11,19,Muzha,1202,1230
2022-02-11,19,Beitou,1103,972
2022-02-11,19,Tamsui,1256,1114
2022-02-11,19,Xiaobitan,533,540
2022-02-11,19,Yuanshan,950,886
2022-02-11,19,Zhishan,887,715
2022-02-11,19,Daqiaotou,795,768
2022-02-11,19,Wanlong,977,853
2022-02-11,19,Jingmei,945,845
2022-02-11,19,Qizhang,694,625
2022-02-11,19,Xindian District Office,787,724
2022-02-11,19,Nangang Exhibition Center,1291,1209
2022-02-11,19,Taipei Zoo,677,622
2022-02-11,20,Taipei Main Station,4586,4102
2022-02-11,20,Zhongxiao Fuxing,3078,2901
2022-02-11,20,Ximen,2624,2495
2022-02-11,20,Banqiao,2469,2229
2022-02-11,20,Taipei City Hall,2282,2027
2022-02-11,20,Nanjing Fuxing,1959,1827
2022-02-11,20,Guting,1791,1808
2022-02-11,20,Dongmen,1626,1530
2022-02-11,20,Da'an,1415,1318
2022-02-11,20,Zhongshan,1448,1363
2022-02-11,20,Shilin,1343,1280
2022-02-11,20,Gongguan,1256,1217
2022-02-11,20,Yongning,1161,1120
2022-02-11,20,Nangang,1245,1044
2022-02-11,20,Songshan Airport,1118,1082
2022-02-11,20,Jiantan,1057,903
2022-02-11,20,Xindian,917,947
2022-02-11,20,Muzha,794,722
2022-02-11,20,Beitou,733,701
2022-02-11,20,Tamsui,846,715
2022-02-11,20,Xiaobitan,353,353
2022-02-11,20,Yuanshan,635,621
2022-02-11,20,Zhishan,511,525
2022-02-11,20,Daqiaotou,534,513
2022-02-11,20,Wanlong,646,606
2022-02-11,20,Jingmei,610,620
2022-02-11,20,Qizhang,454,407
2022-02-11,20,Xindian District Office,526,517
2022-02-11,20,Nangang Exhibition Center,904,860
2022-02-11,20,Taipei Zoo,451,397
2022-02-11,21,Taipei Main Station,2916,2662
2022-02-11,21,Zhongxiao Fuxing,2128,1977
2022-02-11,21,Ximen,1776,1624
2022-02-11,21,Banqiao,1708,1543
2022-02-11,21,Taipei City Hall,1582,1522
2022-02-11,21,Nanjing Fuxing,1286,1278
2022-02-11,21,Guting,1194,1155
2022-02-11,21,Dongmen,1088,1032
2022-02-11,21,Da'an,932,823
2022-02-11,21,Zhongshan,908,856
2022-02-11,21,Shilin,909,801
2022-02-11,21,Gongguan,761,748
2022-02-11,21,Yongning,816,733
2022-02-11,21,Nangang,761,738
2022-02-11,21,Songshan Airport,701,621
2022-02-11,21,Jiantan,648,618
2022-02-11,21,Xindian,672,660
2022-02-11,21,Muzha,540,529
2022-02-11,21,Beitou,467,446
2022-02-11,21,Tamsui,518,496
2022-02-11,21,Xiaobitan,238,240
2022-02-11,21,Yuanshan,437,375
2022-02-11,21,Zhishan,404,321
2022-02-11,21,Daqiaotou,355,335
2022-02-11,21,Wanlong,409,402
2022-02-11,21,Jingmei,395,393
2022-02-11,21,Qizhang,293,258
2022-02-11,21,Xindian District Office,333,317
2022-02-11,21,Nangang Exhibition Center,557,595
2022-02-11,21,Taipei Zoo,274,266
2022-02-11,22,Taipei Main Station,1914,1802
2022-02-11,22,Zhongxiao Fuxing,1217,1199
2022-02-11,22,Ximen,1101,1152
2022-02-11,22,Banqiao,1014,949
2022-02-11,22,Taipei City Hall,965,916
2022-02-11,22,Nanjing Fuxing,830,831
2022-02-11,22,Guting,785,740
2022-02-11,22,Dongmen,635,645
2022-02-11,22,Da'an,559,611
2022-02-11,22,Zhongshan,617,575
2022-02-11,22,Shilin,548,501
2022-02-11,22,Gongguan,505,529
2022-02-11,22,Yongning,476,547
2022-02-11,22,Nangang,506,484
2022-02-11,22,Songshan Airport,427,395
2022-02-11,22,Jiantan,387,420
2022-02-11,22,Xindian,434,392
2022-02-11,22,Muzha,310,314
2022-02-11,22,Beitou,310,290
2022-02-11,22,Tamsui,349,309
2022-02-11,22,Xiaobitan,170,143
2022-02-11,22,Yuanshan,275,237
2022-02-11,22,Zhishan,228,232
2022-02-11,22,Daqiaotou,246,225
2022-02-11,22,Wanlong,278,228
2022-02-11,22,Jingmei,239,238
2022-02-11,22,Qizhang,177,188
2022-02-11,22,Xindian District Office,226,215
2022-02-11,22,Nangang Exhibition Center,354,342
2022-02-11,22,Taipei Zoo,173,187
2022-02-11,23,Taipei Main Station,761,727
2022-02-11,23,Zhongxiao Fuxing,509,466
2022-02-11,23,Ximen,444,395
2022-02-11,23,Banqiao,390,447
2022-02-11,23,Taipei City Hall,394,355
2022-02-11,23,Nanjing Fuxing,346,319
2022-02-11,23,Guting,324,289
2022-02-11,23,Dongmen,307,249
2022-02-11,23,Da'an,258,249
2022-02-11,23,Zhongshan,245,233
2022-02-11,23,Shilin,228,204
2022-02-11,23,Gongguan,191,183
2022-02-11,23,Yongning,182,166
2022-02-11,23,Nangang,198,197
2022-02-11,23,Songshan Airport,170,170
2022-02-11,23,Jiantan,163,160
2022-02-11,23,Xindian,144,142
2022-02-11,23,Muzha,148,140
2022-02-11,23,Beitou,114,97
2022-02-11,23,Tamsui,120,107
2022-02-11,23,Xiaobitan,56,64
2022-02-11,23,Yuanshan,96,106
2022-02-11,23,Zhishan,87,96
2022-02-11,23,Daqiaotou,77,67
2022-02-11,23,Wanlong,119,97
2022-02-11,23,Jingmei,113,97
2022-02-11,23,Qizhang,65,57
2022-02-11,23,Xindian District Office,77,69
2022-02-11,23,Nangang Exhibition Center,135,166
2022-02-11,23,Taipei Zoo,96,72
2022-02-12,0,Taipei Main Station,263,252
2022-02-12,0,Zhongxiao Fuxing,183,175
2022-02-12,0,Ximen,167,151
2022-02-12,0,Banqiao,172,157
2022-02-12,0,Taipei City Hall,134,142
2022-02-12,0,Nanjing Fuxing,139,137
2022-02-12,0,Guting,99,116
2022-02-12,0,Dongmen,99,94
2022-02-12,0,Da'an,86,82
2022-02-12,0,Zhongshan,89,93
2022-02-12,0,Shilin,86,63
2022-02-12,0,Gongguan,81,66
2022-02-12,0,Yongning,75,68
2022-02-12,0,Nangang,81,56
2022-02-12,0,Songshan Airport,64,64
2022-02-12,0,Jiantan,62,63
2022-02-12,0,Xindian,68,63
2022-02-12,0,Muzha,54,57
2022-02-12,0,Beitou,44,39
2022-02-12,0,Tamsui,50,44
2022-02-12,0,Xiaobitan,26,24
2022-02-12,0,Yuanshan,37,38
2022-02-12,0,Zhishan,44,25
2022-02-12,0,Daqiaotou,32,38
2022-02-12,0,Wanlong,36,49
2022-02-12,0,Jingmei,41,34
2022-02-12,0,Qizhang,30,32
2022-02-12,0,Xindian District Office,32,42
2022-02-12,0,Nangang Exhibition Center,52,38
2022-02-12,0,Taipei Zoo,31,28
2022-02-12,1,Taipei Main Station,153,140
2022-02-12,1,Zhongxiao Fuxing,98,105
2022-02-12,1,Ximen,91,71
2022-02-12,1,Banqiao,85,75
2022-02-12,1,Taipei City Hall,75,81
2022-02-12,1,Nanjing Fuxing,71,54
2022-02-12,1,Guting,46,59
2022-02-12,1,Dongmen,52,46
2022-02-12,1,Da'an,50,28
2022-02-12,1,Zhongshan,36,37
2022-02-12,1,Shilin,55,37
2022-02-12,1,Gongguan,43,47
2022-02-12,1,Yongning,46,39
2022-02-12,1,Nangang,30,29
2022-02-12,1,Songshan Airport,32,29
2022-02-12,1,Jiantan,23,41
2022-02-12,1,Xindian,22,29
2022-02-12,1,Muzha,23,24
2022-02-12,1,Beitou,22,23
2022-02-12,1,Tamsui,29,31
2022-02-12,1,Xiaobitan,16,11
2022-02-12,1,Yuanshan,24,17
2022-02-12,1,Zhishan,15,15
2022-02-12,1,Daqiaotou,16,21
2022-02-12,1,Wanlong,28,19
2022-02-12,1,Jingmei,28,23
2022-02-12,1,Qizhang,16,12
2022-02-12,1,Xindian District Office,20,25
2022-02-12,1,Nangang Exhibition Center,29,26
2022-02-12,1,Taipei Zoo,17,21
2022-02-12,2,Taipei Main Station,58,50
2022-02-12,2,Zhongxiao Fuxing,38,39
2022-02-12,2,Ximen,37,32
2022-02-12,2,Banqiao,31,27
2022-02-12,2,Taipei City Hall,26,27
2022-02-12,2,Nanjing Fuxing,27,26
2022-02-12,2,Guting,17,24
2022-02-12,2,Dongmen,11,23
2022-02-12,2,Da'an,15,16
2022-02-12,2,Zhongshan,24,19
2022-02-12,2,Shilin,17,11
2022-02-12,2,Gongguan,18,14
2022-02-12,2,Yongning,16,8
2022-02-12,2,Nangang,6,10
2022-02-12,2,Songshan Airport,13,16
2022-02-12,2,Jiantan,15,19
2022-02-12,2,Xindian,4,11
2022-02-12,2,Muzha,7,9
2022-02-12,2,Beitou,5,12
2022-02-12,2,Tamsui,8,12
2022-02-12,2,Xiaobitan,3,3
2022-02-12,2,Yuanshan,5,8
2022-02-12,2,Zhishan,11,7
2022-02-12,2,Daqiaotou,9,5
2022-02-12,2,Wanlong,9,8
2022-02-12,2,Jingmei,9,3
2022-02-12,2,Qizhang,6,5
2022-02-12,2,Xindian District Office,5,10
2022-02-12,2,Nangang Exhibition Center,10,11
2022-02-12,2,Taipei Zoo,4,8
2022-02-12,3,Taipei Main Station,24,27
2022-02-12,3,Zhongxiao Fuxing,30,29
2022-02-12,3,Ximen,21,23
2022-02-12,3,Banqiao,20,19
2022-02-12,3,Taipei City Hall,24,21
2022-02-12,3,Nanjing Fuxing,19,16
2022-02-12,3,Guting,10,12
2022-02-12,3,Dongmen,16,11
2022-02-12,3,Da'an,12,13
2022-02-12,3,Zhongshan,17,7
2022-02-12,3,Shilin,16,12
2022-02-12,3,Gongguan,12,3
2022-02-12,3,Yongning,11,11
2022-02-12,3,Nangang,12,16
2022-02-12,3,Songshan Airport,10,6
2022-02-12,3,Jiantan,8,5
2022-02-12,3,Xindian,7,6
2022-02-12,3,Muzha,8,3
2022-02-12,3,Beitou,5,3
2022-02-12,3,Tamsui,9,3
2022-02-12,3,Xiaobitan,7,1
2022-02-12,3,Yuanshan,9,8
2022-02-12,3,Zhishan,4,0
2022-02-12,3,Daqiaotou,5,4
2022-02-12,3,Wanlong,5,6
2022-02-12,3,Jingmei,6,3
2022-02-12,3,Qizhang,3,2
2022-02-12,3,Xindian District Office,3,2
2022-02-12,3,Nangang Exhibition Center,9,8
2022-02-12,3,Taipei Zoo,3,1
2022-02-12,4,Taipei Main Station,58,59
2022-02-12,4,Zhongxiao Fuxing,36,36
2022-02-12,4,Ximen,31,35
2022-02-12,4,Banqiao,37,30
2022-02-12,4,Taipei City Hall,28,28
2022-02-12,4,Nanjing Fuxing,32,24
2022-02-12,4,Guting,16,26
2022-02-12,4,Dongmen,25,21
2022-02-12,4,Da'an,17,13
2022-02-12,4,Zhongshan,17,21
2022-02-12,4,Shilin,14,18
2022-02-12,4,Gongguan,15,14
2022-02-12,4,Yongning,14,13
2022-02-12,4,Nangang,16,14
2022-02-12,4,Songshan Airport,18,13
2022-02-12,4,Jiantan,10,7
2022-02-12,4,Xindian,12,14
2022-02-12,4,Muzha,8,3
2022-02-12,4,Beitou,5,4
2022-02-12,4,Tamsui,7,11
2022-02-12,4,Xiaobitan,4,4
2022-02-12,4,Yuanshan,3,7
2022-02-12,4,Zhishan,5,3
2022-02-12,4,Daqiaotou,4,7
2022-02-12,4,Wanlong,7,8
